Rank,name,Country,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,555bf,333mbf
2060.0,Hugo Veridiano,Brazil,23086.0,3245.0,1710.0,2240.0,1862.0,698.0,557.0,607.0,607.0,1712.0,727.0,1826.0,3270.0,2623.0,1070.0,80.0,33.0,219.0
2061.0,Isaac Sebastian Escando Restrepo,Colombia,23087.0,3486.0,1840.0,1402.0,835.0,698.0,557.0,607.0,607.0,4039.0,727.0,679.0,5994.0,214.0,1070.0,80.0,33.0,219.0
2062.0,Kaue Yuuki Yamamoto,Brazil,23088.0,1867.0,2573.0,4247.0,1862.0,698.0,557.0,607.0,607.0,3221.0,727.0,1826.0,1144.0,1750.0,1070.0,80.0,33.0,219.0
2063.0,José Ángel Luyo Santana,Venezuela,23099.0,3706.0,2522.0,2322.0,1862.0,698.0,557.0,607.0,607.0,2466.0,727.0,1310.0,1690.0,2623.0,1070.0,80.0,33.0,219.0
2064.0,Elvis Jair Casafranca Benavides,Peru,23105.0,1234.0,3114.0,986.0,1862.0,698.0,557.0,607.0,607.0,868.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
2065.0,Daniel Agustín Retamal Muñoz,Chile,23110.0,3380.0,2386.0,2159.0,1862.0,698.0,557.0,607.0,607.0,2139.0,727.0,1826.0,2137.0,2623.0,1070.0,80.0,33.0,219.0
2066.0,Santiago Rodríguez,Argentina,23121.0,1515.0,3436.0,449.0,971.0,698.0,557.0,607.0,607.0,1709.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
2067.0,Nelson Alejandro Fernández Núñez,Chile,23133.0,3723.0,3753.0,1984.0,1862.0,698.0,557.0,607.0,607.0,1910.0,727.0,1526.0,1154.0,2623.0,1070.0,80.0,33.0,219.0
2068.0,Damián Sánchez Muñoz,Colombia,23143.0,3074.0,1528.0,3474.0,1862.0,698.0,557.0,607.0,607.0,2121.0,727.0,1826.0,3181.0,1479.0,1070.0,80.0,33.0,219.0
2069.0,Asdrúbal José Pérez Benitez,Venezuela,23158.0,1849.0,1554.0,1666.0,1862.0,698.0,557.0,607.0,607.0,1186.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
2070.0,Jasmin Sayuri Rivas Ayuque,Peru,23163.0,4610.0,512.0,2948.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,145.0,2623.0,1070.0,80.0,33.0,219.0
2071.0,Juan Nicolás Macías Medina,Colombia,23198.0,4667.0,1440.0,2037.0,1862.0,698.0,557.0,607.0,607.0,2966.0,727.0,1826.0,1179.0,2623.0,1070.0,80.0,33.0,219.0
2072.0,Denis Andreevich Giniatoulline,Colombia,23199.0,5937.0,3322.0,2566.0,1270.0,634.0,557.0,607.0,607.0,2690.0,727.0,1826.0,680.0,410.0,1034.0,80.0,33.0,219.0
2073.0,Luis Enrique Güerere Mora,Colombia,23204.0,1718.0,2599.0,1415.0,1862.0,698.0,557.0,347.0,607.0,1451.0,727.0,1316.0,5882.0,2623.0,1070.0,80.0,33.0,219.0
2074.0,Luis Felipe Angarita Alfonso,Colombia,23214.0,1481.0,2478.0,4247.0,1862.0,698.0,557.0,607.0,607.0,948.0,727.0,1826.0,3151.0,2623.0,1070.0,80.0,33.0,219.0
2075.0,Mauricio D'Agostino,Argentina,23221.0,2991.0,4889.0,2701.0,1862.0,698.0,557.0,510.0,607.0,1563.0,727.0,675.0,2212.0,1835.0,1062.0,80.0,33.0,219.0
2075.0,Vicente Correa del Valle,Chile,23221.0,3395.0,1016.0,3670.0,1862.0,698.0,557.0,607.0,607.0,2712.0,727.0,1826.0,1967.0,2623.0,622.0,80.0,33.0,219.0
2077.0,Cristhian Apaza Flores,Bolivia,23224.0,1426.0,2216.0,2084.0,1862.0,698.0,557.0,607.0,607.0,1091.0,727.0,1826.0,5994.0,2127.0,1070.0,80.0,33.0,219.0
2078.0,Edgar Moisés Valencia Segura,Ecuador,23226.0,1481.0,1851.0,738.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,837.0,1070.0,80.0,33.0,219.0
2079.0,Oscar Eduardo Flores Ugarte,Bolivia,23227.0,2879.0,732.0,1313.0,1398.0,698.0,557.0,607.0,607.0,1864.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
2080.0,Claudio Ávila,Chile,23235.0,2325.0,2952.0,2957.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1378.0,501.0,2623.0,1070.0,80.0,33.0,219.0
2081.0,Juan Esteban Leguizamon,Colombia,23240.0,3826.0,2891.0,3079.0,1423.0,698.0,557.0,607.0,607.0,2107.0,727.0,1826.0,2104.0,1677.0,779.0,80.0,33.0,219.0
2082.0,Edson Bryan Béjar Román,Peru,23243.0,61.0,9823.0,35.0,85.0,698.0,557.0,607.0,607.0,16.0,727.0,8.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
2083.0,Agustín Cardoso Rizzo,Argentina,23251.0,4352.0,1092.0,3240.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,1365.0,1007.0,940.0,80.0,33.0,219.0
2084.0,Lucas Naim Zvinys,Argentina,23258.0,3422.0,4201.0,1974.0,1862.0,698.0,466.0,607.0,607.0,2245.0,727.0,1826.0,1423.0,1798.0,1070.0,80.0,33.0,219.0
2085.0,Jesus Ignacio González Cayulao,Chile,23261.0,3984.0,1216.0,2615.0,1439.0,698.0,557.0,607.0,607.0,2856.0,727.0,1826.0,2104.0,2623.0,1070.0,80.0,33.0,219.0
2086.0,Kevin Eduardo Narva Jáuregui,Peru,23262.0,1956.0,3174.0,2751.0,1862.0,698.0,557.0,607.0,607.0,2274.0,727.0,1826.0,2526.0,2295.0,1070.0,80.0,33.0,219.0
2087.0,Álvaro Albornoz,Chile,23276.0,4257.0,1906.0,2165.0,1862.0,698.0,557.0,607.0,607.0,3297.0,727.0,1826.0,742.0,2623.0,1070.0,80.0,33.0,219.0
2088.0,Christian Garcia Sanchez,Peru,23279.0,1329.0,3461.0,1004.0,1862.0,698.0,557.0,607.0,607.0,582.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
2089.0,Robert Vielma,Venezuela,23284.0,2300.0,978.0,4247.0,1862.0,698.0,557.0,607.0,607.0,2369.0,382.0,1826.0,2826.0,2623.0,1070.0,80.0,33.0,219.0
2090.0,Nelson Jimenez,Colombia,23296.0,4006.0,3513.0,1748.0,1862.0,698.0,557.0,607.0,607.0,2268.0,727.0,1826.0,1621.0,1854.0,1070.0,80.0,33.0,219.0
2091.0,Rodrigo Raul Esprella Valdez,Bolivia,23300.0,2439.0,1380.0,4247.0,1862.0,698.0,557.0,607.0,607.0,1014.0,727.0,1826.0,3311.0,2623.0,1070.0,80.0,33.0,219.0
2092.0,Federico Arredondo,Uruguay,23309.0,1844.0,1877.0,2323.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,2317.0,2623.0,1070.0,80.0,33.0,219.0
2093.0,Luiz Fernando Ribeiro Martins,Brazil,23312.0,1196.0,2327.0,4247.0,1862.0,698.0,557.0,607.0,607.0,2599.0,727.0,1826.0,2034.0,2623.0,1070.0,80.0,33.0,219.0
2094.0,Gabriel Muro,Argentina,23318.0,4547.0,2590.0,4247.0,1862.0,698.0,557.0,607.0,607.0,2242.0,727.0,1826.0,1021.0,385.0,1070.0,80.0,33.0,219.0
2095.0,Abel Nehemías Trejo Veramendi,Peru,23319.0,1498.0,2228.0,1808.0,1862.0,698.0,557.0,607.0,607.0,882.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
2096.0,Jose Gabriel Ortiz Porras,Colombia,23320.0,1234.0,1896.0,1321.0,1862.0,698.0,557.0,607.0,607.0,1966.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
2097.0,Manuel Alonso Mino,Peru,23325.0,2428.0,1055.0,1323.0,1862.0,698.0,557.0,607.0,607.0,1616.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
2097.0,Fabrizio Vasquez,Peru,23325.0,935.0,3016.0,373.0,744.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,247.0,80.0,33.0,219.0
2099.0,Edcarlos Bento do Nascimento,Brazil,23328.0,3563.0,2181.0,2501.0,1755.0,698.0,557.0,607.0,607.0,3020.0,727.0,1575.0,2698.0,1902.0,605.0,80.0,33.0,219.0
2100.0,Lucas Busto,Argentina,23329.0,1688.0,2778.0,1390.0,1862.0,698.0,557.0,607.0,607.0,570.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
2101.0,Diego Rodríguez,Colombia,23340.0,1664.0,3739.0,2156.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,2085.0,1371.0,1070.0,80.0,33.0,219.0
2102.0,Jonathan Schneider Malamud,Peru,23344.0,1867.0,2666.0,1380.0,1862.0,698.0,557.0,607.0,607.0,2787.0,727.0,1826.0,5994.0,802.0,632.0,80.0,33.0,219.0
2103.0,Carlos Andrés Martínez Arcila,Colombia,23346.0,4222.0,2731.0,2047.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,817.0,1204.0,1070.0,80.0,33.0,219.0
2104.0,Fabio Hinojosa,Bolivia,23355.0,2925.0,1545.0,1541.0,1459.0,698.0,557.0,607.0,607.0,2407.0,727.0,1769.0,5579.0,1532.0,1070.0,80.0,33.0,219.0
2105.0,Anderson Cando,Ecuador,23361.0,2232.0,1545.0,2035.0,1281.0,698.0,557.0,607.0,607.0,1227.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
2106.0,Marília Milfont Rangel Lima,Brazil,23363.0,3380.0,3091.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,852.0,1120.0,558.0,686.0,80.0,33.0,219.0
2107.0,Ronaldo Álvarez Pando,Bolivia,23369.0,2646.0,4125.0,1569.0,993.0,698.0,557.0,607.0,607.0,2113.0,727.0,545.0,5994.0,786.0,1070.0,80.0,33.0,219.0
2108.0,Bruno Murillo de Oliveira Carvalho,Brazil,23371.0,2604.0,2778.0,4247.0,1862.0,698.0,557.0,607.0,607.0,1919.0,727.0,1826.0,914.0,2623.0,1070.0,80.0,33.0,219.0
2109.0,Johan Matheos Serpa Juli,Peru,23372.0,1805.0,2188.0,4247.0,1862.0,698.0,557.0,607.0,607.0,1157.0,727.0,1826.0,3066.0,2623.0,1070.0,80.0,33.0,219.0
2110.0,Andrés Gómez Ferrero,Argentina,23378.0,1265.0,1119.0,4247.0,1862.0,698.0,557.0,607.0,607.0,1820.0,727.0,1826.0,5994.0,1102.0,615.0,80.0,33.0,219.0
2111.0,Omar Camilo Díaz Maldonado,Ecuador,23379.0,1669.0,1666.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,849.0,2623.0,1070.0,80.0,33.0,219.0
2111.0,Andres Tenorio,Peru,23379.0,1193.0,265.0,4247.0,1862.0,698.0,370.0,607.0,607.0,958.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
2113.0,Emilio Andrade,Ecuador,23389.0,930.0,1081.0,4247.0,939.0,698.0,557.0,607.0,607.0,1151.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
2114.0,Pedro Cortes Garrido,Chile,23393.0,1877.0,2849.0,2422.0,1862.0,698.0,557.0,607.0,607.0,3099.0,727.0,1826.0,2237.0,2623.0,1070.0,80.0,33.0,219.0
2115.0,Marcos Renan da Silva Almeida,Brazil,23394.0,1229.0,3016.0,1795.0,1862.0,698.0,557.0,607.0,97.0,961.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
2116.0,Felipe Lombana,Colombia,23395.0,4241.0,4151.0,3117.0,1862.0,698.0,557.0,607.0,607.0,2443.0,727.0,1233.0,970.0,780.0,1070.0,80.0,33.0,219.0
2117.0,Breno Pereira Barros Lima,Brazil,23408.0,2107.0,2987.0,4247.0,1862.0,698.0,557.0,607.0,607.0,1061.0,727.0,1826.0,2097.0,2623.0,1070.0,80.0,33.0,219.0
2118.0,Cristian Uriel Diaz,Argentina,23422.0,1688.0,2978.0,1002.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,2806.0,2623.0,1070.0,80.0,33.0,219.0
2119.0,Bruno da Silva dos Santos,Brazil,23424.0,3038.0,4004.0,2226.0,1862.0,698.0,557.0,607.0,607.0,1923.0,727.0,1826.0,1324.0,2623.0,1070.0,80.0,33.0,219.0
2120.0,Samuel Hernando Sánchez Gutiérrez,Colombia,23428.0,3304.0,4004.0,1603.0,1862.0,698.0,557.0,607.0,607.0,2483.0,727.0,1826.0,1125.0,2623.0,1070.0,80.0,33.0,219.0
2121.0,Alex Ríos Juárez,Peru,23430.0,1643.0,1746.0,4247.0,1862.0,698.0,557.0,607.0,607.0,1059.0,727.0,1826.0,5994.0,455.0,1070.0,80.0,33.0,219.0
2122.0,Anthony Jordan Salcedo Rojas,Peru,23469.0,537.0,1407.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,2330.0,2623.0,1070.0,80.0,33.0,219.0
2123.0,Lucas Santiago Bernhardt Caruncho,Argentina,23473.0,3051.0,5885.0,1449.0,1862.0,698.0,557.0,84.0,607.0,1302.0,727.0,0.0,3445.0,2623.0,1070.0,80.0,33.0,0.0
2124.0,Luis Angel Correa Ramírez,Colombia,23477.0,4195.0,3940.0,2028.0,950.0,698.0,557.0,607.0,607.0,1692.0,727.0,1826.0,1625.0,2623.0,1070.0,80.0,33.0,219.0
2125.0,Felipe Catalán Álvarez,Chile,23479.0,1772.0,3522.0,1961.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,1276.0,2623.0,1070.0,80.0,33.0,219.0
2126.0,Yan Rodrigues Rocha,Brazil,23485.0,1272.0,2216.0,1775.0,1862.0,698.0,557.0,607.0,607.0,1319.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
2127.0,Misael Jeremías Luque Montero,Peru,23486.0,1071.0,2012.0,1903.0,1862.0,698.0,557.0,607.0,607.0,1597.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
2128.0,Agustina Lara Stamati,Argentina,23496.0,3378.0,3838.0,1503.0,1586.0,698.0,557.0,607.0,607.0,2403.0,727.0,1394.0,2173.0,2623.0,1070.0,80.0,33.0,219.0
2129.0,Benjamín Matamala,Chile,23500.0,2688.0,328.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,1289.0,2623.0,1070.0,80.0,33.0,219.0
2130.0,Daniel Alonso Aparicio González,Chile,23504.0,2724.0,2640.0,2033.0,1862.0,698.0,557.0,607.0,607.0,2595.0,727.0,1826.0,3270.0,2623.0,403.0,80.0,33.0,219.0
2131.0,Bryan Gomez,Venezuela,23509.0,1822.0,3322.0,1178.0,1075.0,698.0,557.0,607.0,607.0,1071.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
2132.0,Thomas Domingos da Silva,Brazil,23513.0,2991.0,4326.0,1692.0,1407.0,690.0,540.0,607.0,607.0,1489.0,727.0,1826.0,2586.0,2623.0,1070.0,80.0,33.0,219.0
2133.0,Ronald Cuenca,Bolivia,23526.0,1474.0,1840.0,1628.0,1248.0,698.0,557.0,607.0,607.0,2295.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
2134.0,Efraín Cardona Cañaveral,Colombia,23528.0,2701.0,3553.0,1516.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,810.0,2623.0,1070.0,80.0,33.0,219.0
2135.0,Noah Zemans,Bolivia,23529.0,2495.0,2444.0,4247.0,1862.0,698.0,557.0,607.0,591.0,2200.0,727.0,1826.0,1250.0,2623.0,1070.0,80.0,33.0,219.0
2136.0,Andrés Perilla Mendoza,Colombia,23530.0,3012.0,2831.0,1330.0,1350.0,698.0,557.0,232.0,607.0,1124.0,727.0,1043.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
2137.0,Rafael Vicente Quispe Rios,Peru,23550.0,1903.0,3353.0,1146.0,1862.0,698.0,557.0,607.0,607.0,452.0,727.0,1826.0,5994.0,2623.0,863.0,80.0,33.0,219.0
2138.0,Edgar Marcelo De La Cruz Antialon,Peru,23552.0,2487.0,1727.0,2700.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,1690.0,2623.0,1070.0,80.0,33.0,219.0
2139.0,Ericson Velasquez Loaiza,Peru,23555.0,4402.0,1973.0,2119.0,1862.0,698.0,557.0,607.0,607.0,1733.0,727.0,758.0,3487.0,2623.0,1070.0,80.0,33.0,219.0
2140.0,Enrique Bonifacio,Peru,23568.0,5765.0,2651.0,2552.0,1173.0,698.0,557.0,607.0,607.0,2320.0,727.0,1826.0,1918.0,1351.0,484.0,80.0,33.0,219.0
2141.0,Yesid Muñoz,Colombia,23572.0,4816.0,1929.0,1719.0,1862.0,698.0,557.0,607.0,607.0,2482.0,727.0,1826.0,1717.0,2623.0,1070.0,80.0,33.0,219.0
2142.0,Natalia Andrea Cruz Ochoa,Colombia,23576.0,1844.0,3423.0,2977.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,1390.0,1617.0,1070.0,80.0,33.0,219.0
2143.0,Joaquin Mariosa,Argentina,23579.0,2925.0,3341.0,3167.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1411.0,2034.0,790.0,482.0,80.0,33.0,219.0
2144.0,Paula Sofía Chamat Narváez,Colombia,23582.0,2379.0,3788.0,4247.0,1862.0,698.0,557.0,607.0,607.0,1989.0,727.0,800.0,1296.0,2623.0,1070.0,80.0,33.0,219.0
2145.0,Brayan Huaman,Peru,23585.0,1623.0,2167.0,1244.0,1862.0,698.0,557.0,607.0,607.0,1648.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
2146.0,Diego Cuyate Calderón,Peru,23589.0,4511.0,2522.0,2842.0,1862.0,698.0,557.0,607.0,607.0,3174.0,727.0,575.0,2684.0,821.0,1070.0,80.0,33.0,219.0
2146.0,Jose Carlos Barrios Ponce,Peru,23589.0,1444.0,512.0,4247.0,1862.0,698.0,557.0,607.0,607.0,483.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
2148.0,Giulia Chiucchi Silva,Brazil,23597.0,3497.0,4075.0,2579.0,1341.0,698.0,557.0,607.0,607.0,2806.0,727.0,1344.0,1401.0,1956.0,1070.0,80.0,33.0,219.0
2149.0,João Luiz Nunes Mataruco,Brazil,23599.0,2933.0,1055.0,3387.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,1276.0,2623.0,1070.0,80.0,33.0,219.0
2150.0,Pedro Lucas Nascimento Silva,Brazil,23600.0,1031.0,711.0,4247.0,1862.0,698.0,557.0,607.0,607.0,708.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
2151.0,Pedro de Oliveira Almeida,Brazil,23604.0,3012.0,2425.0,1995.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,1224.0,2623.0,1070.0,80.0,33.0,219.0
2152.0,Enrico Stefanuto Bottura,Brazil,23606.0,3148.0,2679.0,2324.0,1584.0,698.0,557.0,607.0,607.0,3067.0,727.0,1546.0,3507.0,1153.0,1070.0,80.0,33.0,219.0
2153.0,Cristobal Tapia Avalos,Chile,23613.0,1909.0,3739.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,806.0,587.0,1070.0,80.0,33.0,219.0
2154.0,José Daniel Astorga Vilches,Bolivia,23624.0,1697.0,3160.0,1336.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,2483.0,2623.0,1070.0,80.0,33.0,219.0
2155.0,Nicolas Jara,Chile,23635.0,2169.0,1810.0,1344.0,1862.0,698.0,557.0,607.0,607.0,1762.0,727.0,1826.0,5900.0,2623.0,811.0,80.0,33.0,219.0
2156.0,Alejandro Muñoz Campo,Colombia,23638.0,2637.0,9823.0,764.0,666.0,306.0,268.0,607.0,607.0,2311.0,727.0,402.0,495.0,2623.0,1070.0,80.0,33.0,219.0
2157.0,Jesus Colombo,Chile,23651.0,946.0,1055.0,708.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
2157.0,Mikel Martinez Rodriguez,Chile,23651.0,1178.0,732.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,4359.0,810.0,1070.0,80.0,33.0,219.0
2159.0,Leonardo Vari,Peru,23653.0,946.0,1182.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,2330.0,2623.0,1070.0,80.0,33.0,219.0
2160.0,Franco Hurtado de Mendoza,Peru,23662.0,3204.0,1460.0,4247.0,1862.0,698.0,557.0,607.0,607.0,1144.0,727.0,1826.0,2698.0,2623.0,1070.0,80.0,33.0,219.0
2161.0,Pedro Sanhueza,Chile,23665.0,2179.0,1495.0,4247.0,1862.0,698.0,557.0,607.0,607.0,2061.0,727.0,1826.0,2774.0,2623.0,1070.0,80.0,33.0,219.0
2162.0,Eduardo Divino Miranda Pereira,Brazil,23672.0,3395.0,1831.0,1709.0,1212.0,682.0,542.0,607.0,607.0,1627.0,727.0,1775.0,5070.0,2623.0,933.0,80.0,33.0,219.0
2163.0,Ismael Benjamin Ñiquin Gamarra,Peru,23674.0,1426.0,2181.0,4247.0,1862.0,698.0,557.0,607.0,607.0,1446.0,727.0,1826.0,5994.0,762.0,402.0,80.0,33.0,219.0
2164.0,Luis Marcelo Correia da Silva,Brazil,23677.0,1743.0,2286.0,4247.0,1862.0,698.0,557.0,607.0,607.0,2973.0,727.0,1826.0,1519.0,2623.0,1070.0,80.0,33.0,219.0
2165.0,Matias Manuel Franco Azzollini,Argentina,23696.0,2319.0,1973.0,1025.0,1862.0,698.0,557.0,607.0,607.0,1476.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
2166.0,Juan Nicolás Sepúlveda Arias,Colombia,23704.0,3435.0,2891.0,2669.0,1862.0,698.0,557.0,607.0,607.0,2680.0,727.0,1826.0,1120.0,2623.0,1070.0,80.0,33.0,219.0
2167.0,Lucas Martin Disipio,Argentina,23713.0,4948.0,1710.0,2244.0,1605.0,698.0,557.0,607.0,607.0,3274.0,727.0,1826.0,885.0,2623.0,1070.0,80.0,33.0,219.0
2168.0,Ian Patrick Scotte,Argentina,23726.0,3499.0,2197.0,2384.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,698.0,2623.0,1070.0,80.0,33.0,219.0
2169.0,Jerónimo Agudelo,Colombia,23730.0,3474.0,2337.0,2355.0,873.0,698.0,557.0,607.0,607.0,1949.0,727.0,1826.0,5236.0,1153.0,999.0,80.0,33.0,219.0
2170.0,Alfredo Adrián Medina Klapp,Chile,23739.0,2325.0,2928.0,2378.0,1862.0,698.0,557.0,607.0,607.0,1586.0,727.0,1826.0,3613.0,2623.0,1070.0,80.0,33.0,219.0
2171.0,Bruno Paolo Barbaran Quiroz,Peru,23740.0,1450.0,2478.0,4247.0,1862.0,698.0,557.0,607.0,607.0,1245.0,727.0,1826.0,5976.0,58.0,1070.0,80.0,33.0,219.0
2172.0,Sérgio Hernandes Piancó Mendes,Brazil,23750.0,3209.0,2838.0,3728.0,1862.0,698.0,557.0,607.0,607.0,1002.0,727.0,1826.0,3445.0,1242.0,1070.0,80.0,33.0,219.0
2173.0,Santiago Retamosa,Argentina,23762.0,1946.0,1746.0,4247.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,875.0,2623.0,1070.0,80.0,33.0,219.0
2174.0,Guillermo Andres Llauce Leon,Peru,23765.0,1769.0,1960.0,1811.0,1862.0,698.0,557.0,607.0,607.0,1322.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
2175.0,Felipe da Cruz Bueno,Brazil,23776.0,3992.0,2405.0,3288.0,1862.0,698.0,557.0,607.0,548.0,3312.0,727.0,1693.0,62.0,2623.0,1070.0,80.0,33.0,219.0
2176.0,Gabriel Henrique Schaly Códova,Brazil,23786.0,2333.0,3661.0,1290.0,1099.0,698.0,557.0,607.0,607.0,1201.0,727.0,1429.0,5552.0,2623.0,1070.0,80.0,33.0,219.0
2177.0,Daniel Filho Nunes Cechin,Brazil,23792.0,2951.0,3522.0,2633.0,1862.0,698.0,557.0,490.0,607.0,2504.0,727.0,1826.0,1423.0,2623.0,1037.0,80.0,33.0,219.0
2178.0,Santiago Oquendo Cárdenas,Colombia,23793.0,1350.0,3187.0,1435.0,1862.0,698.0,557.0,607.0,607.0,918.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
2179.0,Tiago Tiradentes Cuzzuol Nunes,Brazil,23794.0,3511.0,2478.0,2986.0,1669.0,698.0,557.0,607.0,607.0,2659.0,727.0,1126.0,3151.0,1664.0,1022.0,80.0,33.0,219.0
2180.0,Rafael Alves Miranda,Brazil,23802.0,2502.0,2337.0,4247.0,1862.0,698.0,557.0,607.0,607.0,3083.0,727.0,1269.0,1281.0,2623.0,1070.0,80.0,33.0,219.0
2181.0,Benjamín Ezequiel Cerda Quilaman,Chile,23805.0,2370.0,2880.0,4247.0,1862.0,698.0,557.0,607.0,607.0,3793.0,727.0,1826.0,31.0,2623.0,645.0,80.0,33.0,219.0
2182.0,Juan David García Zapata,Colombia,23808.0,3325.0,3487.0,1434.0,1862.0,698.0,557.0,607.0,607.0,793.0,727.0,1826.0,3860.0,2623.0,1070.0,80.0,33.0,219.0
2183.0,Christian Daniel Villanueva Espinoza,Peru,23810.0,1810.0,3817.0,613.0,228.0,194.0,557.0,607.0,607.0,4039.0,727.0,592.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
2184.0,Pablo Cifuentes,Colombia,23817.0,2688.0,628.0,1479.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1057.0,5994.0,1472.0,1070.0,80.0,33.0,219.0
2185.0,Eduardo Jesus Alvarez Ayarza,Peru,23830.0,2847.0,1737.0,1699.0,1862.0,698.0,557.0,607.0,607.0,644.0,727.0,1826.0,5994.0,2623.0,1070.0,80.0,33.0,219.0
2185.0,Larisse do Nascimento Teixeira,Brazil,23830.0,4379.0,1380.0,3715.0,1862.0,698.0,557.0,607.0,485.0,3233.0,727.0,1826.0,1655.0,1304.0,1070.0,80.0,33.0,219.0
2187.0,Franco Acuña,Chile,23842.0,1976.0,2372.0,1106.0,789.0,469.0,557.0,607.0,607.0,4039.0,727.0,1826.0,5994.0,1371.0,1070.0,80.0,33.0,219.0
2188.0,Federico Suarez,Argentina,23843.0,3550.0,2861.0,2867.0,1862.0,698.0,557.0,607.0,607.0,2787.0,727.0,1007.0,1824.0,2487.0,1070.0,80.0,33.0,219.0
2189.0,Berno Tipa Paco,Bolivia,23845.0,2247.0,2468.0,2825.0,1706.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,2596.0,1540.0,1070.0,80.0,33.0,219.0
2190.0,Marcos Esteban Tango Aranibar,Bolivia,23850.0,2527.0,1727.0,4065.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,2173.0,1033.0,1070.0,80.0,33.0,219.0
2191.0,Mateo Celi Garcia,Ecuador,23854.0,2416.0,2987.0,3150.0,1862.0,698.0,557.0,607.0,607.0,4039.0,727.0,1826.0,1101.0,1875.0,1070.0,80.0,33.0,219.0
