Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,555bf
150.0,Mateo Febre,1591.0,132.0,101.0,136.0,58.0,41.0,40.0,22.0,29.0,123.0,69.0,108.0,460.0,239.0,26.0,5.0,2.0
151.0,Ramiro Cardelli,1594.0,214.0,107.0,277.0,132.0,41.0,40.0,22.0,29.0,75.0,63.0,84.0,234.0,201.0,68.0,5.0,2.0
152.0,Leonel Martiniano Fita Coronel,1617.0,73.0,138.0,277.0,132.0,41.0,40.0,22.0,29.0,64.0,69.0,108.0,460.0,76.0,81.0,5.0,2.0
153.0,Facundo Arnaldo Audagna,1619.0,251.0,183.0,154.0,132.0,41.0,40.0,22.0,29.0,110.0,69.0,108.0,153.0,239.0,81.0,5.0,2.0
154.0,Javier Ignacio Etulain Griatzky,1620.0,197.0,105.0,129.0,132.0,41.0,40.0,22.0,29.0,170.0,69.0,72.0,460.0,66.0,81.0,5.0,2.0
155.0,Gabriel Muro,1627.0,276.0,209.0,277.0,132.0,41.0,40.0,22.0,29.0,181.0,69.0,108.0,108.0,47.0,81.0,5.0,2.0
156.0,Matias Manuel Franco Azzollini,1631.0,128.0,60.0,101.0,132.0,41.0,40.0,22.0,29.0,114.0,69.0,108.0,460.0,239.0,81.0,5.0,2.0
157.0,Leandro Gomez,1645.0,215.0,135.0,264.0,132.0,41.0,40.0,22.0,29.0,69.0,69.0,108.0,194.0,239.0,81.0,5.0,2.0
158.0,Juan Ramos,1652.0,235.0,262.0,163.0,132.0,41.0,40.0,22.0,29.0,126.0,69.0,108.0,277.0,60.0,81.0,5.0,2.0
159.0,Alejo Breslin Ovalle,1655.0,104.0,67.0,207.0,132.0,41.0,40.0,22.0,29.0,288.0,69.0,108.0,338.0,122.0,81.0,5.0,2.0
160.0,Matías Daniel Schmit,1657.0,274.0,235.0,184.0,112.0,41.0,40.0,22.0,29.0,178.0,69.0,92.0,74.0,219.0,81.0,5.0,2.0
161.0,Tupaj Sosa,1663.0,133.0,208.0,233.0,132.0,41.0,40.0,22.0,29.0,103.0,69.0,108.0,329.0,128.0,81.0,5.0,2.0
161.0,Mauricio D'Agostino,1663.0,223.0,314.0,213.0,132.0,41.0,40.0,22.0,29.0,91.0,69.0,65.0,171.0,165.0,81.0,5.0,2.0
