Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,555bf
130.0,Miguel Melguizo,2088.0,162.0,380.0,123.0,155.0,107.0,72.0,24.0,41.0,123.0,124.0,157.0,381.0,109.0,126.0,2.0,2.0
131.0,Carlos Miguel Pérez,2091.0,211.0,218.0,105.0,166.0,107.0,72.0,24.0,41.0,301.0,7.0,221.0,385.0,223.0,6.0,2.0,2.0
132.0,Nicolas Lizarazo,2100.0,117.0,511.0,220.0,207.0,107.0,72.0,24.0,41.0,102.0,66.0,214.0,146.0,143.0,126.0,2.0,2.0
133.0,Ricardo Alberto Hurtado Torres,2106.0,211.0,180.0,278.0,174.0,107.0,72.0,24.0,41.0,86.0,124.0,226.0,289.0,164.0,126.0,2.0,2.0
134.0,John Erick Morales Manrique,2122.0,199.0,271.0,119.0,167.0,107.0,72.0,24.0,41.0,196.0,124.0,226.0,320.0,126.0,126.0,2.0,2.0
135.0,Federico Peña Villegas,2138.0,137.0,105.0,386.0,250.0,107.0,72.0,24.0,41.0,230.0,65.0,226.0,206.0,159.0,126.0,2.0,2.0
136.0,Samuel Jimenez Arroyave,2142.0,91.0,75.0,106.0,156.0,107.0,72.0,24.0,41.0,60.0,124.0,226.0,382.0,548.0,126.0,2.0,2.0
137.0,Jhojan Andres Lombana Garcia,2144.0,138.0,165.0,231.0,227.0,107.0,72.0,24.0,41.0,163.0,124.0,122.0,72.0,548.0,106.0,2.0,2.0
138.0,Yerson Osorio,2154.0,389.0,264.0,206.0,176.0,107.0,72.0,24.0,41.0,270.0,124.0,136.0,223.0,38.0,80.0,2.0,2.0
139.0,Fredy Leonardo Tovar Maldonado,2171.0,214.0,52.0,271.0,179.0,107.0,72.0,24.0,41.0,131.0,124.0,173.0,606.0,47.0,126.0,2.0,2.0
140.0,Jhon Edison Yara Villalobos,2173.0,155.0,176.0,243.0,250.0,107.0,72.0,24.0,41.0,132.0,124.0,226.0,280.0,213.0,126.0,2.0,2.0
141.0,Diego Felipe Hernandez Zona,2174.0,286.0,174.0,222.0,250.0,107.0,72.0,24.0,41.0,223.0,124.0,180.0,272.0,69.0,126.0,2.0,2.0
142.0,Andrés Felipe Rubiano Forero,2175.0,58.0,137.0,34.0,7.0,3.0,2.0,24.0,41.0,59.0,124.0,226.0,782.0,548.0,126.0,2.0,2.0
143.0,Leyner Jamauca,2176.0,120.0,290.0,102.0,71.0,52.0,72.0,24.0,41.0,15.0,124.0,226.0,361.0,548.0,126.0,2.0,2.0
144.0,Camilo Alejandro Jurado Grajales,2179.0,260.0,330.0,193.0,163.0,107.0,72.0,24.0,41.0,265.0,124.0,226.0,36.0,208.0,126.0,2.0,2.0
145.0,Camilo Guzmán,2181.0,333.0,218.0,274.0,169.0,107.0,72.0,24.0,41.0,263.0,83.0,226.0,39.0,228.0,100.0,2.0,2.0
146.0,Santiago A. Ospina Botero,2187.0,86.0,98.0,124.0,132.0,107.0,72.0,24.0,41.0,120.0,124.0,226.0,661.0,242.0,126.0,2.0,2.0
147.0,Samuel Benitez Culma,2189.0,116.0,189.0,115.0,79.0,107.0,72.0,24.0,41.0,557.0,124.0,63.0,278.0,294.0,126.0,2.0,2.0
148.0,Oliver Jared Zubieta Cuervo,2191.0,297.0,132.0,292.0,250.0,107.0,72.0,24.0,41.0,366.0,63.0,226.0,135.0,56.0,126.0,2.0,2.0
149.0,Juan Sebastian Vela,2203.0,148.0,243.0,130.0,250.0,107.0,72.0,24.0,41.0,219.0,124.0,159.0,503.0,53.0,126.0,2.0,2.0
150.0,Juan David Quintero Hernandez,2208.0,216.0,320.0,210.0,250.0,107.0,72.0,24.0,41.0,226.0,124.0,226.0,203.0,107.0,78.0,2.0,2.0
151.0,Anderson Ortegón Gómez,2213.0,264.0,451.0,116.0,55.0,27.0,24.0,24.0,41.0,121.0,124.0,42.0,422.0,372.0,126.0,2.0,2.0
152.0,Juan Diego Muñoz Correa,2216.0,287.0,227.0,282.0,250.0,107.0,72.0,24.0,41.0,247.0,124.0,194.0,93.0,156.0,108.0,2.0,2.0
153.0,Sergio Alejandro Padilla Palacios,2226.0,259.0,110.0,198.0,250.0,107.0,72.0,24.0,41.0,557.0,124.0,226.0,46.0,82.0,126.0,2.0,2.0
154.0,Felipe Zuluaga,2233.0,229.0,288.0,75.0,149.0,107.0,72.0,24.0,41.0,171.0,124.0,152.0,273.0,398.0,126.0,2.0,2.0
155.0,Fernando Mendez Mesa,2251.0,140.0,173.0,333.0,250.0,107.0,72.0,24.0,41.0,32.0,124.0,226.0,290.0,309.0,126.0,2.0,2.0
156.0,Cristhian Gaitán Guzmán,2253.0,283.0,194.0,349.0,228.0,107.0,72.0,24.0,41.0,144.0,124.0,226.0,246.0,98.0,113.0,2.0,2.0
157.0,Carlos Alexander Cury Mora,2263.0,314.0,94.0,340.0,250.0,107.0,72.0,24.0,41.0,313.0,124.0,226.0,75.0,191.0,88.0,2.0,2.0
