Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf
119.0,Ha Min Oh (오해민),2308.0,159.0,223.0,137.0,139.0,99.0,136.0,6.0,53.0,103.0,137.0,258.0,201.0,503.0,148.0,6.0
120.0,Heo Chang-Hoe (허창회),2315.0,123.0,162.0,150.0,136.0,163.0,110.0,42.0,53.0,78.0,176.0,258.0,139.0,510.0,209.0,6.0
121.0,Chong Min (민총),2329.0,125.0,159.0,276.0,388.0,163.0,136.0,42.0,53.0,359.0,176.0,175.0,96.0,23.0,152.0,6.0
121.0,Se-jun Ahn,2329.0,254.0,127.0,127.0,208.0,163.0,136.0,42.0,53.0,142.0,176.0,258.0,38.0,510.0,89.0,6.0
123.0,TaeHoon Eum (음태훈),2338.0,243.0,164.0,248.0,221.0,163.0,136.0,42.0,53.0,344.0,23.0,83.0,163.0,240.0,209.0,6.0
124.0,Semin Kwon (권세민),2342.0,197.0,381.0,85.0,91.0,163.0,136.0,42.0,53.0,84.0,149.0,258.0,371.0,117.0,209.0,6.0
125.0,Lee UiJun,2380.0,175.0,272.0,207.0,212.0,163.0,136.0,42.0,53.0,141.0,130.0,121.0,256.0,278.0,188.0,6.0
126.0,Hyegang Lee,2398.0,69.0,150.0,251.0,218.0,163.0,136.0,42.0,53.0,213.0,176.0,76.0,622.0,149.0,74.0,6.0
127.0,Yi Seung-Woo (이승우),2425.0,193.0,397.0,252.0,5.0,12.0,4.0,42.0,53.0,70.0,176.0,61.0,622.0,510.0,22.0,6.0
128.0,Dong-Hyun Kim (김동현),2430.0,53.0,46.0,142.0,250.0,163.0,136.0,42.0,53.0,113.0,176.0,258.0,273.0,510.0,209.0,6.0
129.0,Taewon Hwang (황태원),2431.0,114.0,36.0,77.0,216.0,163.0,136.0,42.0,53.0,113.0,176.0,258.0,622.0,210.0,209.0,6.0
130.0,Jongmyeong Sung,2437.0,63.0,262.0,49.0,85.0,163.0,136.0,42.0,53.0,75.0,176.0,258.0,350.0,510.0,209.0,6.0
131.0,Jun Myeong Kim (김준명),2443.0,75.0,213.0,61.0,116.0,163.0,93.0,42.0,53.0,72.0,176.0,32.0,622.0,510.0,209.0,6.0
132.0,Baik Gi Ju (백기주),2445.0,489.0,257.0,334.0,168.0,108.0,136.0,42.0,53.0,199.0,158.0,100.0,149.0,37.0,209.0,6.0
133.0,Hyunjun Park (박현준),2462.0,205.0,357.0,95.0,26.0,16.0,8.0,42.0,53.0,146.0,82.0,85.0,622.0,510.0,209.0,6.0
134.0,Yoo Seong-Min (유성민),2468.0,94.0,118.0,174.0,160.0,163.0,136.0,42.0,53.0,93.0,176.0,258.0,276.0,510.0,209.0,6.0
135.0,Jung In An (안정인),2475.0,119.0,112.0,161.0,313.0,163.0,136.0,42.0,53.0,187.0,176.0,258.0,266.0,274.0,209.0,6.0
