Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,555bf
141.0,Muhammad Affan bin Mohd Yunus,2535.0,235.0,137.0,279.0,310.0,128.0,109.0,37.0,54.0,353.0,129.0,223.0,88.0,233.0,206.0,10.0,4.0
142.0,Harith Luqman bin Bahrin,2542.0,53.0,197.0,35.0,85.0,63.0,64.0,37.0,54.0,199.0,129.0,173.0,567.0,671.0,201.0,10.0,4.0
143.0,Sean Then (邓宇恒),2559.0,81.0,154.0,71.0,171.0,128.0,109.0,37.0,54.0,38.0,128.0,189.0,508.0,671.0,206.0,10.0,4.0
143.0,Moy Jay Min,2559.0,83.0,38.0,378.0,310.0,128.0,109.0,37.0,54.0,347.0,129.0,223.0,200.0,303.0,206.0,10.0,4.0
145.0,Francis Wong Jia Yen,2560.0,55.0,341.0,13.0,19.0,128.0,109.0,37.0,54.0,44.0,129.0,100.0,640.0,671.0,206.0,10.0,4.0
146.0,Andre Louis Ang Wei Ming,2570.0,154.0,174.0,77.0,57.0,51.0,44.0,37.0,54.0,126.0,129.0,49.0,1070.0,328.0,206.0,10.0,4.0
147.0,Ahmad Firas,2579.0,498.0,429.0,154.0,163.0,128.0,109.0,37.0,54.0,255.0,129.0,142.0,94.0,167.0,206.0,10.0,4.0
147.0,Chester Lian,2579.0,142.0,113.0,148.0,124.0,115.0,94.0,7.0,54.0,68.0,89.0,168.0,617.0,671.0,160.0,5.0,4.0
149.0,Douglas Yee Zhan Yang,2592.0,90.0,58.0,39.0,22.0,30.0,25.0,37.0,54.0,116.0,129.0,31.0,1070.0,671.0,206.0,10.0,4.0
150.0,William Yoong,2598.0,218.0,65.0,369.0,310.0,128.0,109.0,37.0,54.0,98.0,129.0,223.0,342.0,296.0,206.0,10.0,4.0
151.0,Eason Tan,2608.0,123.0,469.0,159.0,80.0,95.0,109.0,37.0,54.0,225.0,129.0,223.0,273.0,412.0,206.0,10.0,4.0
152.0,Ethan Tan Hengdi,2614.0,292.0,264.0,219.0,205.0,128.0,109.0,37.0,54.0,214.0,129.0,69.0,268.0,406.0,206.0,10.0,4.0
153.0,Elly Chai Hui Yi,2623.0,249.0,192.0,327.0,99.0,128.0,109.0,37.0,54.0,212.0,129.0,66.0,202.0,671.0,134.0,10.0,4.0
154.0,Tan Yue Chung,2631.0,4.0,57.0,92.0,310.0,128.0,109.0,37.0,54.0,36.0,129.0,223.0,561.0,671.0,206.0,10.0,4.0
155.0,Chiou Hau Yie,2634.0,76.0,20.0,91.0,310.0,128.0,109.0,37.0,54.0,32.0,129.0,223.0,1070.0,135.0,206.0,10.0,4.0
156.0,Louis Chan Zhi Qi,2636.0,534.0,332.0,197.0,133.0,98.0,109.0,37.0,51.0,303.0,129.0,54.0,279.0,227.0,139.0,10.0,4.0
157.0,Dylan Ng Xu Yang,2637.0,107.0,254.0,153.0,173.0,94.0,109.0,30.0,54.0,202.0,129.0,223.0,218.0,671.0,206.0,10.0,4.0
