Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf
110.0,Paul Goldsmith,1577.0,133.0,249.0,57.0,75.0,88.0,72.0,26.0,30.0,65.0,113.0,47.0,332.0,219.0,69.0,2.0
111.0,Toine Hulshof,1578.0,132.0,208.0,59.0,65.0,88.0,72.0,26.0,30.0,53.0,113.0,116.0,266.0,181.0,167.0,2.0
112.0,Tim Vergeer,1579.0,253.0,136.0,110.0,134.0,88.0,72.0,26.0,30.0,179.0,113.0,116.0,129.0,146.0,45.0,2.0
113.0,Thomas Lampe,1593.0,292.0,93.0,86.0,132.0,88.0,72.0,26.0,30.0,322.0,113.0,116.0,98.0,65.0,58.0,2.0
114.0,Thijmen Evers,1597.0,142.0,175.0,123.0,119.0,88.0,72.0,26.0,30.0,322.0,113.0,85.0,154.0,95.0,51.0,2.0
115.0,Harrie Cuijpers,1603.0,136.0,254.0,139.0,53.0,88.0,72.0,26.0,30.0,100.0,113.0,116.0,193.0,114.0,167.0,2.0
116.0,Thomas de Lignie,1623.0,72.0,102.0,73.0,74.0,88.0,72.0,26.0,30.0,57.0,113.0,116.0,52.0,579.0,167.0,2.0
117.0,Lydwine Beelen,1638.0,137.0,255.0,55.0,40.0,27.0,72.0,26.0,30.0,226.0,10.0,41.0,166.0,384.0,167.0,2.0
118.0,Jeroen Riepma,1644.0,50.0,91.0,27.0,29.0,36.0,39.0,26.0,30.0,54.0,113.0,116.0,752.0,112.0,167.0,2.0
119.0,Daniel Wijs,1648.0,184.0,111.0,155.0,206.0,88.0,72.0,26.0,30.0,93.0,113.0,116.0,141.0,211.0,100.0,2.0
120.0,Lev van Putten,1671.0,102.0,84.0,392.0,206.0,88.0,72.0,26.0,30.0,322.0,37.0,59.0,49.0,35.0,167.0,2.0
121.0,Olaf Weijters,1682.0,199.0,87.0,180.0,206.0,88.0,72.0,26.0,30.0,171.0,71.0,116.0,145.0,221.0,68.0,2.0
122.0,Wouter Kregting,1696.0,127.0,266.0,45.0,28.0,25.0,5.0,26.0,30.0,149.0,113.0,116.0,357.0,240.0,167.0,2.0
123.0,Bas Verseveldt,1714.0,142.0,258.0,48.0,36.0,23.0,28.0,14.0,30.0,28.0,113.0,116.0,336.0,373.0,167.0,2.0
124.0,Markus Otten,1715.0,109.0,120.0,60.0,143.0,88.0,72.0,26.0,30.0,296.0,113.0,3.0,268.0,218.0,167.0,2.0
125.0,Boris Lont,1716.0,58.0,27.0,34.0,73.0,88.0,72.0,26.0,30.0,91.0,113.0,116.0,865.0,113.0,8.0,2.0
126.0,Timon Veurink,1728.0,231.0,230.0,257.0,145.0,88.0,72.0,26.0,25.0,113.0,34.0,116.0,184.0,124.0,81.0,2.0
127.0,Jade Geels,1745.0,165.0,77.0,392.0,206.0,88.0,72.0,26.0,30.0,11.0,113.0,116.0,210.0,70.0,167.0,2.0
128.0,Matthias van Vliet,1749.0,215.0,205.0,160.0,173.0,88.0,72.0,26.0,30.0,250.0,113.0,116.0,16.0,116.0,167.0,2.0
128.0,Daniël Vrijhof,1749.0,51.0,115.0,151.0,206.0,88.0,72.0,26.0,30.0,322.0,113.0,116.0,240.0,50.0,167.0,2.0
130.0,Dennis Eijkel,1767.0,119.0,103.0,71.0,42.0,88.0,72.0,26.0,30.0,38.0,113.0,116.0,201.0,579.0,167.0,2.0
131.0,Luuk Hofmeijer,1769.0,130.0,154.0,225.0,170.0,88.0,72.0,26.0,30.0,167.0,113.0,116.0,321.0,94.0,61.0,2.0
132.0,Nanno Venhorst,1774.0,366.0,99.0,392.0,206.0,88.0,72.0,26.0,30.0,186.0,66.0,116.0,35.0,6.0,84.0,2.0
133.0,Charley Abcouwer,1785.0,59.0,104.0,174.0,161.0,88.0,72.0,22.0,30.0,68.0,113.0,116.0,68.0,541.0,167.0,2.0
134.0,Thijmen Idzenga,1792.0,73.0,89.0,135.0,206.0,88.0,72.0,26.0,30.0,322.0,113.0,116.0,102.0,251.0,167.0,2.0
135.0,Alessandro van Burken,1797.0,249.0,115.0,392.0,206.0,88.0,72.0,26.0,30.0,166.0,113.0,116.0,85.0,23.0,114.0,2.0
