Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1
124.0,Muhammed Pusat Özçelik,1224.0,190.0,226.0,152.0,86.0,16.0,11.0,9.0,11.0,83.0,48.0,35.0,30.0,243.0,84.0
125.0,Taylan Timis,1226.0,134.0,185.0,152.0,86.0,16.0,11.0,9.0,11.0,236.0,48.0,35.0,135.0,84.0,84.0
126.0,Ahmet Faruk Acar,1236.0,33.0,172.0,54.0,86.0,16.0,11.0,2.0,11.0,24.0,48.0,35.0,497.0,163.0,84.0
127.0,Çağan Gürsoy,1246.0,292.0,223.0,152.0,86.0,16.0,11.0,9.0,11.0,236.0,10.0,35.0,68.0,44.0,53.0
128.0,Boran Doruk Adsay,1248.0,225.0,223.0,152.0,86.0,16.0,11.0,9.0,11.0,138.0,48.0,35.0,123.0,87.0,84.0
129.0,Emir Sami Murat,1264.0,244.0,126.0,152.0,86.0,16.0,11.0,9.0,11.0,191.0,48.0,35.0,62.0,189.0,84.0
130.0,Emircan Kütük,1266.0,167.0,72.0,152.0,86.0,16.0,11.0,9.0,11.0,88.0,48.0,35.0,200.0,287.0,84.0
131.0,Nejat Ege Bilgen,1276.0,189.0,85.0,152.0,86.0,16.0,11.0,9.0,11.0,236.0,48.0,35.0,150.0,164.0,84.0
132.0,Kenan Alim,1277.0,191.0,206.0,152.0,86.0,16.0,11.0,9.0,11.0,117.0,48.0,35.0,162.0,149.0,84.0
133.0,Ömer Selçuk Özaydın,1285.0,108.0,275.0,77.0,86.0,16.0,11.0,9.0,11.0,110.0,48.0,35.0,128.0,287.0,84.0
134.0,Kemal Mete Akkaş,1287.0,181.0,154.0,138.0,86.0,16.0,11.0,9.0,11.0,150.0,48.0,35.0,77.0,287.0,84.0
135.0,İsmail Vatansever,1293.0,316.0,125.0,152.0,86.0,16.0,11.0,9.0,11.0,147.0,48.0,35.0,51.0,202.0,84.0
136.0,Batuhan Şanlı,1295.0,147.0,211.0,119.0,83.0,16.0,11.0,9.0,11.0,189.0,48.0,35.0,72.0,260.0,84.0
136.0,Aksel Finanser,1295.0,436.0,121.0,152.0,86.0,16.0,11.0,9.0,11.0,236.0,48.0,35.0,33.0,17.0,84.0
138.0,Demir Burak İnal,1309.0,137.0,179.0,152.0,86.0,16.0,11.0,9.0,11.0,233.0,48.0,35.0,149.0,159.0,84.0
139.0,Yusuf Nar,1315.0,187.0,72.0,126.0,86.0,16.0,11.0,9.0,11.0,145.0,48.0,35.0,198.0,287.0,84.0
140.0,Emin Durucu,1317.0,166.0,99.0,152.0,86.0,16.0,11.0,9.0,11.0,102.0,48.0,35.0,211.0,287.0,84.0
140.0,Metehan Homriş,1317.0,442.0,117.0,152.0,86.0,16.0,11.0,9.0,11.0,199.0,28.0,35.0,96.0,31.0,84.0
142.0,Tarık Ali Taşgetiren,1332.0,235.0,239.0,152.0,86.0,16.0,11.0,9.0,11.0,121.0,48.0,35.0,208.0,118.0,43.0
143.0,Adal Aydin Son,1337.0,257.0,243.0,152.0,86.0,16.0,11.0,9.0,11.0,159.0,48.0,35.0,181.0,45.0,84.0
144.0,Ömer Mete Arı,1360.0,161.0,50.0,152.0,86.0,16.0,11.0,9.0,11.0,209.0,48.0,35.0,346.0,142.0,84.0
145.0,Yiğit Ali Çelik,1363.0,294.0,49.0,152.0,86.0,16.0,11.0,9.0,11.0,195.0,48.0,35.0,86.0,287.0,84.0
146.0,Asım Bayramiç,1366.0,169.0,114.0,152.0,86.0,16.0,11.0,9.0,11.0,124.0,48.0,35.0,224.0,287.0,80.0
147.0,Celal Yılmaz,1367.0,130.0,188.0,117.0,77.0,16.0,11.0,9.0,11.0,162.0,48.0,35.0,463.0,16.0,84.0
148.0,Arda Canoğlu,1368.0,146.0,322.0,152.0,56.0,16.0,11.0,9.0,11.0,236.0,48.0,35.0,186.0,56.0,84.0
