Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,555bf
128.0,Tong Wang (王瞳),2149.0,283.0,327.0,181.0,192.0,147.0,131.0,36.0,65.0,231.0,59.0,131.0,160.0,8.0,190.0,6.0,2.0
129.0,Ting-Guang Chang (張廷光),2150.0,201.0,268.0,198.0,117.0,90.0,74.0,36.0,65.0,161.0,143.0,131.0,139.0,329.0,190.0,6.0,2.0
130.0,Ming-Huan Tsai (蔡旻桓),2152.0,135.0,136.0,114.0,103.0,102.0,102.0,36.0,65.0,151.0,143.0,131.0,353.0,383.0,190.0,6.0,2.0
131.0,Yi-Jen Hsueh (薛以仁),2162.0,16.0,131.0,10.0,16.0,57.0,71.0,36.0,65.0,428.0,143.0,20.0,647.0,405.0,109.0,6.0,2.0
132.0,Yan-Rui Chen (陳彥叡),2185.0,131.0,184.0,85.0,84.0,69.0,31.0,36.0,65.0,64.0,143.0,43.0,647.0,405.0,190.0,6.0,2.0
133.0,Yu-Chia Sung (宋祐嘉),2191.0,94.0,79.0,171.0,177.0,147.0,131.0,36.0,65.0,428.0,143.0,114.0,181.0,405.0,12.0,6.0,2.0
134.0,Gilbert Chen (陳牧灼),2193.0,8.0,47.0,60.0,37.0,147.0,131.0,36.0,65.0,138.0,143.0,131.0,647.0,405.0,190.0,6.0,2.0
135.0,Hsuan Chang (張璿),2206.0,119.0,321.0,124.0,72.0,99.0,82.0,36.0,65.0,89.0,143.0,131.0,322.0,405.0,190.0,6.0,2.0
136.0,Chi-Tung Chen (陳智彤),2224.0,231.0,308.0,184.0,130.0,121.0,90.0,36.0,65.0,172.0,64.0,55.0,165.0,405.0,190.0,6.0,2.0
137.0,Cayden Lin (林韋宇),2231.0,220.0,119.0,168.0,243.0,147.0,131.0,36.0,65.0,296.0,93.0,131.0,204.0,180.0,190.0,6.0,2.0
138.0,Po-Hsien Lai (賴柏憲),2236.0,59.0,30.0,100.0,142.0,147.0,131.0,30.0,65.0,8.0,143.0,131.0,647.0,405.0,190.0,6.0,2.0
139.0,I-Hsun Li (李奕勳),2246.0,73.0,136.0,119.0,59.0,62.0,43.0,36.0,65.0,292.0,30.0,81.0,647.0,405.0,190.0,6.0,2.0
140.0,Chi-Lun Hung (洪啟倫),2251.0,198.0,213.0,233.0,218.0,118.0,93.0,4.0,14.0,185.0,37.0,118.0,383.0,257.0,172.0,6.0,2.0
141.0,Cong-Yu Huang (黃琮煜),2257.0,79.0,86.0,515.0,201.0,86.0,131.0,36.0,65.0,131.0,143.0,131.0,224.0,231.0,190.0,6.0,2.0
142.0,Yu-Yi Tang (湯于一),2272.0,174.0,45.0,170.0,95.0,147.0,131.0,36.0,65.0,354.0,143.0,131.0,365.0,218.0,190.0,6.0,2.0
143.0,Yu-Heng Chen (陳禹衡),2287.0,188.0,121.0,144.0,151.0,147.0,131.0,36.0,65.0,428.0,143.0,131.0,58.0,405.0,131.0,6.0,2.0
144.0,Chi-Yu Li (李其祐),2298.0,223.0,407.0,194.0,172.0,147.0,131.0,36.0,65.0,265.0,143.0,131.0,210.0,157.0,9.0,6.0,2.0
145.0,Cheng-Han Chu (朱政翰),2301.0,318.0,260.0,311.0,312.0,147.0,131.0,36.0,65.0,194.0,143.0,48.0,31.0,107.0,190.0,6.0,2.0
146.0,Chun-Hsien Wu (吳俊賢),2316.0,101.0,248.0,134.0,312.0,147.0,131.0,36.0,65.0,68.0,143.0,128.0,369.0,405.0,21.0,6.0,2.0
146.0,Hsiang-Cheng Kan (闞祥誠),2316.0,280.0,164.0,415.0,292.0,147.0,131.0,36.0,20.0,79.0,143.0,131.0,96.0,184.0,190.0,6.0,2.0
148.0,Alan Kuo (郭建廷),2317.0,25.0,14.0,515.0,312.0,147.0,131.0,36.0,65.0,38.0,143.0,131.0,157.0,405.0,190.0,6.0,2.0
149.0,Guan-Yi Li (李冠毅),2332.0,147.0,184.0,224.0,312.0,147.0,131.0,36.0,65.0,428.0,58.0,74.0,239.0,89.0,190.0,6.0,2.0
150.0,Han-Di Shen (沈漢迪),2336.0,293.0,139.0,183.0,188.0,147.0,131.0,36.0,65.0,428.0,143.0,29.0,165.0,191.0,190.0,6.0,2.0
151.0,Yung-Chun Tsai (蔡詠竣),2344.0,83.0,147.0,324.0,312.0,147.0,131.0,36.0,65.0,140.0,40.0,131.0,285.0,305.0,190.0,6.0,2.0
152.0,Di-An Chu (朱帝安),2349.0,69.0,159.0,53.0,94.0,147.0,131.0,36.0,65.0,71.0,143.0,131.0,647.0,405.0,190.0,6.0,2.0
