Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf
132.0,Nimrod Katzenstein,1769.0,98.0,314.0,124.0,203.0,72.0,59.0,23.0,37.0,211.0,92.0,99.0,218.0,109.0,108.0,2.0
132.0,Boaz Gutman,1769.0,160.0,190.0,127.0,203.0,72.0,59.0,23.0,37.0,105.0,92.0,99.0,118.0,374.0,108.0,2.0
134.0,Idan Chen,1777.0,130.0,223.0,350.0,203.0,72.0,59.0,23.0,37.0,137.0,92.0,99.0,63.0,179.0,108.0,2.0
135.0,Dan Sachs,1778.0,274.0,308.0,216.0,203.0,72.0,59.0,23.0,16.0,163.0,61.0,99.0,157.0,17.0,108.0,2.0
136.0,Chananya Lessin,1779.0,374.0,205.0,224.0,203.0,72.0,59.0,23.0,37.0,215.0,26.0,99.0,38.0,94.0,108.0,2.0
137.0,Amit Yampolsky,1780.0,148.0,114.0,350.0,203.0,72.0,59.0,23.0,37.0,126.0,92.0,99.0,181.0,261.0,13.0,2.0
138.0,Nadav Ayalon,1783.0,177.0,71.0,350.0,203.0,72.0,59.0,23.0,37.0,227.0,92.0,99.0,144.0,191.0,36.0,2.0
139.0,Neta Socher,1798.0,170.0,236.0,211.0,107.0,72.0,59.0,23.0,37.0,124.0,92.0,99.0,194.0,264.0,108.0,2.0
139.0,Itai Nachmani Tal,1798.0,278.0,431.0,108.0,203.0,72.0,59.0,23.0,37.0,158.0,92.0,99.0,17.0,111.0,108.0,2.0
141.0,Yair Sochakov,1808.0,247.0,108.0,221.0,203.0,72.0,59.0,23.0,37.0,209.0,92.0,99.0,230.0,98.0,108.0,2.0
141.0,Dror Azulay,1808.0,249.0,139.0,179.0,203.0,72.0,59.0,23.0,37.0,101.0,92.0,99.0,71.0,374.0,108.0,2.0
143.0,Roee Ben-Shmuel,1810.0,162.0,144.0,198.0,203.0,72.0,59.0,23.0,37.0,102.0,92.0,99.0,225.0,284.0,108.0,2.0
144.0,Yehonatan Polak,1811.0,293.0,73.0,248.0,203.0,72.0,59.0,23.0,37.0,140.0,92.0,99.0,103.0,259.0,108.0,2.0
145.0,Eran Bar Lev,1818.0,190.0,66.0,244.0,203.0,72.0,59.0,23.0,37.0,181.0,92.0,99.0,68.0,374.0,108.0,2.0
146.0,Noam Meir,1819.0,75.0,290.0,36.0,144.0,72.0,59.0,23.0,37.0,37.0,92.0,99.0,371.0,374.0,108.0,2.0
147.0,Re'em Gabriel Lifshitz,1821.0,26.0,79.0,25.0,203.0,72.0,59.0,23.0,37.0,42.0,92.0,99.0,632.0,325.0,105.0,2.0
148.0,Maayan Haim Alexander,1830.0,135.0,157.0,21.0,16.0,72.0,59.0,23.0,37.0,52.0,92.0,65.0,617.0,374.0,108.0,2.0
148.0,Tom Bassa,1830.0,121.0,231.0,20.0,36.0,54.0,59.0,23.0,20.0,69.0,92.0,41.0,632.0,374.0,56.0,2.0
150.0,Tom Shimon,1833.0,100.0,101.0,66.0,51.0,61.0,52.0,23.0,37.0,385.0,92.0,99.0,282.0,374.0,108.0,2.0
151.0,Nadav Moran,1843.0,145.0,226.0,161.0,128.0,72.0,59.0,23.0,37.0,14.0,92.0,99.0,331.0,346.0,108.0,2.0
152.0,Itay Shahar,1845.0,95.0,104.0,88.0,203.0,72.0,59.0,23.0,37.0,169.0,92.0,99.0,632.0,62.0,108.0,2.0
153.0,Ron Sheffi,1893.0,285.0,190.0,350.0,203.0,72.0,59.0,23.0,37.0,167.0,92.0,99.0,212.0,55.0,47.0,2.0
154.0,Bari Ben Atiya,1895.0,178.0,210.0,156.0,112.0,72.0,59.0,23.0,37.0,238.0,92.0,99.0,208.0,301.0,108.0,2.0
155.0,Matan Dvir,1901.0,252.0,136.0,350.0,203.0,72.0,59.0,23.0,37.0,88.0,92.0,99.0,191.0,189.0,108.0,2.0
156.0,Yahav Tetro Altal,1905.0,342.0,161.0,163.0,203.0,72.0,59.0,23.0,37.0,333.0,92.0,99.0,171.0,129.0,19.0,2.0
157.0,Ohad Regev,1914.0,210.0,64.0,138.0,203.0,72.0,59.0,23.0,37.0,385.0,92.0,99.0,48.0,374.0,108.0,2.0
