Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1
117.0,Olivia Clarke,1193.0,197.0,113.0,165.0,81.0,41.0,31.0,6.0,10.0,153.0,94.0,54.0,77.0,111.0,60.0
118.0,Daniel Nicholson,1205.0,93.0,174.0,138.0,81.0,41.0,31.0,6.0,10.0,133.0,94.0,54.0,183.0,107.0,60.0
119.0,Donal Croughan,1217.0,127.0,79.0,106.0,81.0,41.0,31.0,6.0,10.0,104.0,94.0,54.0,282.0,142.0,60.0
120.0,Rose O'Neill,1219.0,202.0,163.0,181.0,81.0,41.0,31.0,6.0,10.0,153.0,94.0,54.0,115.0,28.0,60.0
121.0,Alfie Mackenzie,1222.0,282.0,126.0,164.0,81.0,41.0,31.0,6.0,10.0,153.0,94.0,44.0,92.0,38.0,60.0
122.0,Eoin Brereton Hurley,1229.0,35.0,70.0,35.0,58.0,41.0,31.0,6.0,10.0,150.0,94.0,54.0,253.0,351.0,41.0
123.0,Eóin Willam Wayne,1230.0,105.0,135.0,181.0,81.0,41.0,31.0,6.0,10.0,153.0,94.0,54.0,150.0,129.0,60.0
123.0,James Hamm,1230.0,106.0,143.0,73.0,65.0,37.0,31.0,6.0,10.0,57.0,94.0,53.0,145.0,351.0,59.0
125.0,Ross Anderson,1234.0,185.0,165.0,109.0,79.0,41.0,31.0,6.0,10.0,153.0,67.0,54.0,221.0,53.0,60.0
126.0,Oisín Moore,1243.0,133.0,168.0,139.0,81.0,41.0,31.0,6.0,10.0,153.0,94.0,42.0,160.0,125.0,60.0
127.0,Johnny Edger,1249.0,256.0,155.0,181.0,81.0,41.0,31.0,6.0,10.0,116.0,94.0,54.0,92.0,72.0,60.0
128.0,Robert Riordan,1252.0,120.0,174.0,105.0,81.0,41.0,31.0,6.0,10.0,38.0,94.0,54.0,274.0,164.0,60.0
128.0,Colin Szczesny,1252.0,222.0,104.0,181.0,81.0,41.0,31.0,6.0,10.0,153.0,94.0,54.0,121.0,94.0,60.0
128.0,Blake Bowers,1252.0,147.0,187.0,114.0,68.0,38.0,30.0,6.0,10.0,19.0,94.0,38.0,90.0,351.0,60.0
131.0,Darragh Cronin,1265.0,107.0,88.0,120.0,81.0,41.0,31.0,6.0,10.0,153.0,94.0,54.0,69.0,351.0,60.0
132.0,Charlie Vaidie,1266.0,88.0,136.0,107.0,81.0,41.0,31.0,6.0,10.0,43.0,94.0,54.0,164.0,351.0,60.0
133.0,Mark Gregan,1268.0,72.0,76.0,100.0,81.0,41.0,31.0,6.0,10.0,153.0,94.0,54.0,284.0,206.0,60.0
134.0,James Moran,1271.0,135.0,122.0,181.0,81.0,41.0,31.0,6.0,10.0,114.0,94.0,54.0,127.0,215.0,60.0
135.0,Ronan Lane,1278.0,172.0,213.0,181.0,81.0,41.0,31.0,6.0,10.0,115.0,60.0,54.0,74.0,180.0,60.0
136.0,Mark Wang,1282.0,194.0,210.0,153.0,81.0,41.0,31.0,6.0,10.0,153.0,94.0,54.0,94.0,101.0,60.0
137.0,David O'Sullivan,1294.0,243.0,180.0,113.0,71.0,41.0,31.0,6.0,10.0,130.0,94.0,54.0,122.0,139.0,60.0
138.0,Mark Mooney,1300.0,166.0,75.0,157.0,81.0,41.0,31.0,6.0,10.0,153.0,94.0,54.0,210.0,162.0,60.0
139.0,Denis Power,1304.0,247.0,209.0,155.0,81.0,41.0,31.0,6.0,10.0,153.0,94.0,54.0,72.0,103.0,48.0
140.0,James O'Shea,1307.0,324.0,121.0,137.0,81.0,41.0,31.0,6.0,10.0,153.0,94.0,54.0,137.0,58.0,60.0
141.0,Jack Leger,1310.0,252.0,191.0,181.0,81.0,41.0,31.0,6.0,10.0,153.0,94.0,54.0,116.0,40.0,60.0
142.0,Oliver Schuch,1315.0,49.0,133.0,58.0,37.0,41.0,31.0,6.0,10.0,37.0,94.0,54.0,354.0,351.0,60.0
143.0,Mick Wyse,1317.0,124.0,212.0,181.0,81.0,41.0,31.0,6.0,10.0,153.0,94.0,54.0,118.0,152.0,60.0
144.0,Aran Mitchell,1322.0,274.0,139.0,181.0,81.0,41.0,31.0,6.0,10.0,143.0,94.0,54.0,95.0,113.0,60.0
145.0,James McCambridge,1324.0,79.0,266.0,45.0,46.0,35.0,29.0,3.0,10.0,50.0,94.0,54.0,277.0,276.0,60.0
146.0,Liam Hennigan,1329.0,153.0,180.0,104.0,81.0,41.0,31.0,6.0,10.0,153.0,94.0,54.0,163.0,199.0,60.0
147.0,Charlie Osborne,1339.0,283.0,141.0,181.0,81.0,41.0,31.0,6.0,10.0,153.0,94.0,54.0,194.0,10.0,60.0
148.0,Aidan McDonagh,1345.0,217.0,152.0,181.0,81.0,41.0,31.0,6.0,10.0,153.0,58.0,54.0,134.0,167.0,60.0
148.0,Darragh Boylan,1345.0,94.0,113.0,95.0,81.0,41.0,31.0,6.0,10.0,84.0,94.0,54.0,231.0,351.0,60.0
150.0,Dylan Smith,1350.0,89.0,194.0,128.0,81.0,41.0,31.0,6.0,10.0,153.0,94.0,54.0,58.0,351.0,60.0
151.0,Fionn O'Hagan,1365.0,155.0,36.0,181.0,81.0,41.0,31.0,6.0,10.0,131.0,94.0,54.0,400.0,85.0,60.0
152.0,Cormac Finke,1369.0,255.0,195.0,181.0,81.0,41.0,31.0,6.0,10.0,153.0,87.0,54.0,123.0,112.0,40.0
153.0,Edward Qiao,1371.0,196.0,223.0,117.0,81.0,41.0,31.0,6.0,10.0,153.0,94.0,54.0,185.0,120.0,60.0
154.0,Patrick Ryan,1374.0,205.0,127.0,181.0,81.0,41.0,31.0,6.0,10.0,153.0,79.0,54.0,129.0,217.0,60.0
155.0,Pal Illes,1381.0,347.0,73.0,181.0,81.0,41.0,31.0,6.0,10.0,153.0,94.0,54.0,181.0,69.0,60.0
156.0,Phelim McEvoy,1385.0,265.0,282.0,169.0,81.0,41.0,31.0,6.0,10.0,153.0,94.0,54.0,87.0,52.0,60.0
157.0,Shaobo Ma,1388.0,276.0,224.0,181.0,81.0,41.0,31.0,6.0,10.0,153.0,94.0,54.0,135.0,42.0,60.0
158.0,Darragh Sullivan,1395.0,220.0,239.0,150.0,81.0,41.0,31.0,6.0,10.0,153.0,74.0,54.0,154.0,122.0,60.0
159.0,Henry Hickey,1424.0,226.0,170.0,181.0,81.0,41.0,31.0,6.0,10.0,153.0,94.0,54.0,158.0,159.0,60.0
160.0,Aleksander Bober,1426.0,31.0,125.0,181.0,81.0,41.0,31.0,6.0,10.0,97.0,94.0,54.0,520.0,95.0,60.0
161.0,Andrew Culligan,1432.0,170.0,172.0,181.0,81.0,41.0,31.0,6.0,10.0,140.0,57.0,54.0,261.0,168.0,60.0
161.0,Charles Mac Alister,1432.0,183.0,258.0,86.0,81.0,41.0,31.0,6.0,10.0,91.0,94.0,54.0,301.0,136.0,60.0
163.0,Nathan Callaghan,1443.0,200.0,136.0,181.0,81.0,41.0,31.0,6.0,10.0,124.0,94.0,54.0,320.0,105.0,60.0
164.0,Robert Haraszti,1451.0,303.0,159.0,181.0,81.0,41.0,31.0,6.0,10.0,153.0,94.0,54.0,209.0,69.0,60.0
165.0,Adam O'Reilly,1480.0,221.0,243.0,181.0,81.0,41.0,31.0,6.0,10.0,135.0,94.0,54.0,166.0,157.0,60.0
166.0,Aisling Lennon,1482.0,212.0,201.0,140.0,81.0,41.0,31.0,6.0,10.0,153.0,94.0,54.0,216.0,183.0,60.0
167.0,Noah Whelehan,1495.0,146.0,144.0,125.0,81.0,41.0,31.0,6.0,10.0,153.0,94.0,54.0,199.0,351.0,60.0
168.0,Aonghus Mathews,1496.0,241.0,206.0,181.0,81.0,41.0,31.0,6.0,10.0,153.0,91.0,54.0,154.0,187.0,60.0
168.0,Oisín Clarke,1496.0,140.0,277.0,122.0,70.0,41.0,31.0,6.0,10.0,79.0,94.0,54.0,161.0,351.0,60.0
168.0,Teige Powell,1496.0,77.0,60.0,75.0,81.0,41.0,31.0,6.0,10.0,36.0,94.0,54.0,520.0,351.0,60.0
171.0,Tom Dennis,1509.0,167.0,158.0,181.0,81.0,41.0,31.0,6.0,10.0,118.0,94.0,54.0,157.0,351.0,60.0
172.0,Ben Ireton,1516.0,212.0,236.0,181.0,81.0,41.0,31.0,6.0,10.0,153.0,94.0,54.0,195.0,162.0,60.0
173.0,Aaron Currane,1521.0,271.0,132.0,181.0,81.0,41.0,31.0,6.0,10.0,153.0,94.0,54.0,189.0,218.0,60.0
173.0,Isaac Kenneally,1521.0,306.0,232.0,181.0,81.0,41.0,31.0,6.0,10.0,153.0,94.0,54.0,199.0,73.0,60.0
175.0,Roisin Wrixon,1525.0,292.0,197.0,181.0,81.0,41.0,31.0,6.0,10.0,153.0,94.0,54.0,156.0,169.0,60.0
176.0,Sophie Cummins,1528.0,294.0,293.0,181.0,81.0,41.0,31.0,6.0,10.0,153.0,86.0,54.0,97.0,141.0,60.0
177.0,Alex Broderick,1529.0,143.0,130.0,181.0,81.0,41.0,31.0,6.0,10.0,77.0,94.0,54.0,278.0,351.0,52.0
178.0,Stepan Potapov,1532.0,272.0,128.0,172.0,81.0,41.0,31.0,6.0,10.0,153.0,94.0,54.0,257.0,173.0,60.0
178.0,Hayden Barry,1532.0,145.0,115.0,77.0,81.0,41.0,31.0,6.0,10.0,129.0,94.0,54.0,520.0,182.0,47.0
180.0,Scott Doyle,1540.0,33.0,129.0,181.0,28.0,26.0,24.0,6.0,10.0,24.0,94.0,54.0,520.0,351.0,60.0
181.0,Abby Stewart,1544.0,109.0,168.0,181.0,81.0,41.0,31.0,6.0,10.0,88.0,94.0,54.0,291.0,351.0,39.0
181.0,Cian Casserly,1544.0,137.0,214.0,103.0,81.0,41.0,31.0,6.0,10.0,153.0,94.0,54.0,227.0,333.0,60.0
183.0,Sofia Sarapaite,1545.0,375.0,280.0,181.0,81.0,41.0,31.0,6.0,10.0,153.0,94.0,54.0,124.0,55.0,60.0
184.0,Eoin Dowling,1558.0,127.0,260.0,62.0,50.0,30.0,26.0,6.0,10.0,55.0,94.0,54.0,480.0,244.0,60.0
185.0,Charlie McCormack,1560.0,280.0,234.0,181.0,81.0,41.0,31.0,6.0,10.0,153.0,80.0,54.0,146.0,203.0,60.0
186.0,Seonadh Hopkins,1565.0,269.0,304.0,181.0,81.0,41.0,31.0,6.0,10.0,153.0,94.0,54.0,136.0,145.0,60.0
