Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,555bf
129.0,Richard Sallo,1917.0,159.0,50.0,496.0,205.0,82.0,60.0,32.0,22.0,93.0,44.0,81.0,230.0,287.0,74.0,2.0
130.0,Luis Rodrigo Mendoza Taipe,1938.0,298.0,108.0,227.0,205.0,82.0,60.0,32.0,22.0,242.0,44.0,128.0,127.0,287.0,74.0,2.0
131.0,Elías Felipe Arevalo Toralva,1946.0,110.0,198.0,257.0,205.0,82.0,60.0,32.0,22.0,95.0,44.0,229.0,249.0,287.0,74.0,2.0
132.0,Christian André Gayoso Aguilar,1948.0,114.0,96.0,136.0,205.0,82.0,60.0,32.0,22.0,500.0,44.0,229.0,65.0,287.0,74.0,2.0
133.0,Marcos Adrián Azañero Cava,1950.0,330.0,101.0,326.0,205.0,82.0,60.0,32.0,22.0,334.0,44.0,203.0,13.0,122.0,74.0,2.0
134.0,Josue Abhayan Jiménez Vasquez,1952.0,469.0,226.0,287.0,178.0,82.0,60.0,32.0,13.0,176.0,44.0,141.0,107.0,61.0,74.0,2.0
135.0,Walter Dominguez Giron,1964.0,35.0,121.0,92.0,69.0,82.0,60.0,32.0,22.0,25.0,44.0,229.0,790.0,287.0,74.0,2.0
136.0,Piero Jorge Solorzano Tomasto,1965.0,24.0,212.0,44.0,205.0,82.0,60.0,32.0,22.0,12.0,44.0,75.0,790.0,287.0,74.0,2.0
137.0,Marcelo Cahuana Alvarez,1968.0,217.0,243.0,169.0,205.0,82.0,60.0,32.0,22.0,249.0,44.0,229.0,292.0,48.0,74.0,2.0
138.0,Brandon Rousbel Valero Alfaro,1981.0,521.0,259.0,165.0,155.0,82.0,60.0,32.0,22.0,233.0,44.0,160.0,103.0,69.0,74.0,2.0
139.0,Leonardo Sebastián Meza Mauricio,1988.0,128.0,259.0,167.0,205.0,82.0,60.0,32.0,22.0,137.0,44.0,229.0,449.0,98.0,74.0,2.0
140.0,Carlos Joaquín Rivera Tupac,1991.0,140.0,54.0,120.0,205.0,82.0,60.0,32.0,22.0,194.0,44.0,37.0,790.0,135.0,74.0,2.0
141.0,Alexander Josue Vasquez Alcantara,1993.0,147.0,278.0,45.0,205.0,82.0,60.0,32.0,22.0,222.0,44.0,229.0,264.0,287.0,74.0,2.0
142.0,Carlos Moreno,2009.0,18.0,9.0,95.0,205.0,82.0,60.0,32.0,22.0,60.0,44.0,229.0,790.0,287.0,74.0,2.0
143.0,Marcelo Omar Quispe Cutipa,2013.0,112.0,5.0,496.0,205.0,82.0,60.0,32.0,22.0,139.0,44.0,174.0,279.0,287.0,74.0,2.0
144.0,Marcos Aparicio Iliquin,2019.0,32.0,24.0,53.0,205.0,82.0,60.0,32.0,22.0,500.0,44.0,229.0,373.0,287.0,74.0,2.0
145.0,Gianfranco Hugo Mostacero Muñoz,2021.0,150.0,305.0,175.0,205.0,82.0,60.0,32.0,22.0,106.0,44.0,229.0,248.0,287.0,74.0,2.0
146.0,César Cornejo Soldevilla,2029.0,552.0,186.0,209.0,139.0,72.0,60.0,32.0,22.0,318.0,44.0,138.0,82.0,99.0,74.0,2.0
147.0,Eduardo Andre Salas Catunta,2034.0,201.0,197.0,129.0,205.0,82.0,60.0,32.0,22.0,211.0,44.0,229.0,259.0,287.0,74.0,2.0
148.0,Angelo Vega Castillo,2043.0,156.0,396.0,22.0,34.0,57.0,43.0,32.0,22.0,59.0,44.0,214.0,601.0,287.0,74.0,2.0
149.0,Erick Yauri,2044.0,405.0,58.0,246.0,205.0,82.0,60.0,32.0,22.0,255.0,44.0,192.0,266.0,101.0,74.0,2.0
150.0,Jeff Oneil Magallanes Agüero,2045.0,10.0,130.0,55.0,205.0,82.0,60.0,32.0,22.0,23.0,44.0,229.0,790.0,287.0,74.0,2.0
151.0,Kevin Gómez Villanueva,2054.0,133.0,250.0,219.0,205.0,82.0,60.0,32.0,22.0,71.0,44.0,151.0,422.0,287.0,74.0,2.0
152.0,Jorge Luis Marquiño Ccente,2060.0,166.0,265.0,151.0,205.0,82.0,60.0,32.0,22.0,351.0,44.0,169.0,150.0,287.0,74.0,2.0
153.0,Helar Gomez Chalco,2082.0,237.0,177.0,244.0,205.0,82.0,60.0,15.0,22.0,313.0,28.0,229.0,161.0,233.0,74.0,2.0
154.0,Rodolfo Uriel Porras Pino,2088.0,95.0,89.0,147.0,150.0,82.0,60.0,29.0,22.0,87.0,44.0,229.0,790.0,188.0,74.0,2.0
155.0,Felix Eduardo Ulco Villoslado,2100.0,199.0,325.0,215.0,168.0,82.0,60.0,32.0,22.0,197.0,44.0,165.0,402.0,113.0,74.0,2.0
156.0,Ángel Fernando Cruzado Toledo,2105.0,76.0,230.0,140.0,145.0,82.0,60.0,32.0,22.0,58.0,44.0,63.0,790.0,287.0,74.0,2.0
157.0,Ralph Patrick Flores Gipa,2110.0,118.0,164.0,99.0,205.0,82.0,60.0,32.0,22.0,88.0,44.0,43.0,790.0,287.0,74.0,2.0
158.0,Anderson Rojas,2119.0,75.0,190.0,77.0,64.0,40.0,35.0,32.0,22.0,158.0,44.0,229.0,790.0,287.0,74.0,2.0
159.0,Leonardo Vilca,2128.0,65.0,7.0,143.0,205.0,82.0,60.0,32.0,22.0,86.0,44.0,229.0,790.0,287.0,74.0,2.0
160.0,Sebastian Porras Tenorio,2139.0,148.0,88.0,117.0,71.0,60.0,60.0,32.0,22.0,500.0,44.0,130.0,504.0,287.0,74.0,2.0
161.0,Percy Manuel Azpur Huillca,2141.0,143.0,80.0,117.0,140.0,82.0,60.0,32.0,22.0,189.0,44.0,79.0,790.0,287.0,74.0,2.0
162.0,Roy Xander Alvarez Santillán,2145.0,330.0,287.0,255.0,205.0,82.0,60.0,32.0,22.0,321.0,44.0,229.0,98.0,104.0,74.0,2.0
163.0,Gustavo Ofer Churampi Vicharra,2156.0,186.0,224.0,50.0,62.0,64.0,60.0,32.0,22.0,161.0,44.0,98.0,790.0,287.0,74.0,2.0
164.0,Ronald Cáceres,2158.0,180.0,451.0,121.0,205.0,82.0,60.0,32.0,22.0,125.0,44.0,229.0,244.0,287.0,74.0,2.0
