Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,555bf
136.0,Mario Ramón Sebastián,2373.0,258.0,625.0,187.0,136.0,116.0,58.0,55.0,89.0,132.0,256.0,138.0,135.0,138.0,40.0,7.0,3.0
137.0,Hugo Presa Martínez,2414.0,245.0,208.0,63.0,102.0,78.0,91.0,55.0,89.0,295.0,256.0,97.0,459.0,117.0,249.0,7.0,3.0
138.0,Diego Arche Andradas,2417.0,211.0,368.0,137.0,144.0,116.0,91.0,55.0,81.0,157.0,256.0,264.0,13.0,265.0,249.0,7.0,3.0
139.0,Rodrigo Septién Rodríguez,2419.0,157.0,197.0,97.0,71.0,116.0,91.0,55.0,89.0,65.0,61.0,229.0,119.0,987.0,75.0,7.0,3.0
140.0,Marco Criado Gómez,2425.0,188.0,80.0,135.0,355.0,116.0,91.0,55.0,58.0,707.0,256.0,95.0,77.0,109.0,93.0,7.0,3.0
141.0,David Sánchez Serrano,2449.0,134.0,256.0,114.0,73.0,43.0,32.0,55.0,89.0,707.0,256.0,64.0,232.0,135.0,249.0,7.0,3.0
142.0,Alejandro Martín López,2461.0,268.0,637.0,261.0,230.0,116.0,91.0,55.0,89.0,159.0,256.0,78.0,118.0,44.0,49.0,7.0,3.0
143.0,Álvaro Iturbe Jabaloyes,2471.0,341.0,169.0,194.0,151.0,116.0,91.0,55.0,89.0,521.0,86.0,209.0,226.0,88.0,125.0,7.0,3.0
143.0,Garai Medrano Kareaga,2471.0,258.0,158.0,302.0,143.0,89.0,91.0,55.0,89.0,348.0,256.0,218.0,184.0,140.0,130.0,7.0,3.0
145.0,Ander Chocarro Salaberria,2482.0,175.0,75.0,139.0,134.0,116.0,91.0,55.0,89.0,145.0,256.0,284.0,367.0,297.0,249.0,7.0,3.0
146.0,Tomás Guija Valiente,2488.0,280.0,214.0,169.0,208.0,116.0,91.0,55.0,89.0,124.0,256.0,306.0,98.0,223.0,249.0,7.0,3.0
147.0,Javi Pelegrín Garcés,2507.0,240.0,252.0,254.0,132.0,64.0,56.0,55.0,89.0,173.0,187.0,204.0,336.0,206.0,249.0,7.0,3.0
148.0,Gonzalo Salinas Perez,2526.0,96.0,178.0,105.0,128.0,116.0,91.0,55.0,89.0,143.0,242.0,306.0,493.0,235.0,239.0,7.0,3.0
149.0,Javier Tirado Ortiz,2545.0,417.0,221.0,250.0,182.0,110.0,88.0,35.0,31.0,220.0,9.0,281.0,65.0,429.0,197.0,7.0,3.0
150.0,Eulogio Quemada Torres,2547.0,352.0,372.0,150.0,198.0,116.0,91.0,55.0,89.0,210.0,256.0,201.0,152.0,46.0,249.0,7.0,3.0
151.0,Marcos Castelló Pastor,2561.0,308.0,309.0,199.0,355.0,116.0,91.0,55.0,89.0,125.0,256.0,266.0,51.0,82.0,249.0,7.0,3.0
152.0,Carlos Carneros Torner,2564.0,20.0,42.0,24.0,69.0,116.0,91.0,55.0,89.0,59.0,256.0,306.0,539.0,639.0,249.0,7.0,3.0
152.0,Aurelio Sanchez Jimenez,2564.0,88.0,91.0,336.0,355.0,116.0,91.0,55.0,89.0,223.0,256.0,306.0,101.0,198.0,249.0,7.0,3.0
154.0,Arturo Pérez Anguita,2574.0,223.0,252.0,104.0,287.0,116.0,91.0,55.0,89.0,276.0,100.0,306.0,293.0,123.0,249.0,7.0,3.0
155.0,Álvaro Gala López,2590.0,241.0,103.0,371.0,188.0,116.0,91.0,55.0,89.0,154.0,256.0,73.0,367.0,227.0,249.0,7.0,3.0
156.0,Sergio Yagüe Carpio,2596.0,154.0,268.0,96.0,116.0,86.0,78.0,55.0,89.0,175.0,256.0,157.0,532.0,275.0,249.0,7.0,3.0
157.0,Ángel Quintana Mota,2603.0,90.0,98.0,170.0,103.0,71.0,91.0,55.0,89.0,139.0,104.0,306.0,538.0,490.0,249.0,7.0,3.0
157.0,Asier González Santocildes,2603.0,291.0,252.0,140.0,90.0,72.0,91.0,55.0,89.0,286.0,256.0,41.0,740.0,85.0,105.0,7.0,3.0
159.0,Diego Spallino Valderrama,2614.0,83.0,209.0,174.0,206.0,116.0,91.0,55.0,89.0,230.0,256.0,306.0,351.0,189.0,249.0,7.0,3.0
