Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,555bf
114.0,Cuauhtémoc Velasco Xolalpa,2336.0,87.0,57.0,88.0,119.0,238.0,98.0,35.0,59.0,43.0,205.0,389.0,216.0,664.0,31.0,4.0,3.0
115.0,Luis Fernando Hernández Guerrero,2356.0,202.0,283.0,155.0,167.0,144.0,141.0,35.0,59.0,214.0,205.0,109.0,455.0,45.0,135.0,4.0,3.0
115.0,André Gustavo Zurita Ceceña,2356.0,449.0,382.0,190.0,121.0,114.0,117.0,35.0,59.0,393.0,152.0,116.0,9.0,109.0,103.0,4.0,3.0
117.0,Tadeo Villanueva,2379.0,128.0,62.0,218.0,0.0,238.0,199.0,35.0,59.0,426.0,205.0,301.0,260.0,64.0,177.0,4.0,3.0
117.0,Luis Antelmo Perez Cabrera,2379.0,223.0,66.0,197.0,207.0,238.0,199.0,24.0,59.0,240.0,205.0,110.0,242.0,92.0,270.0,4.0,3.0
119.0,Sebastián Enrique Zaragoza Mendoza,2391.0,270.0,164.0,268.0,196.0,238.0,199.0,35.0,59.0,77.0,205.0,175.0,73.0,155.0,270.0,4.0,3.0
120.0,Christian Alexis Hurtado Lopez,2393.0,474.0,113.0,373.0,324.0,208.0,199.0,35.0,59.0,394.0,62.0,52.0,6.0,57.0,30.0,4.0,3.0
121.0,Daniel Penilla Jiménez,2400.0,104.0,124.0,192.0,116.0,130.0,87.0,35.0,59.0,97.0,191.0,98.0,851.0,39.0,270.0,4.0,3.0
122.0,Elvis Ruiz Martínez,2402.0,299.0,113.0,110.0,98.0,238.0,199.0,35.0,59.0,112.0,205.0,58.0,370.0,229.0,270.0,4.0,3.0
123.0,Francisco Herfter Lopez,2413.0,56.0,14.0,82.0,198.0,238.0,199.0,35.0,59.0,254.0,205.0,389.0,166.0,241.0,270.0,4.0,3.0
124.0,Iñaki Calderón Contreras,2419.0,422.0,184.0,121.0,117.0,73.0,62.0,35.0,59.0,338.0,205.0,215.0,119.0,192.0,270.0,4.0,3.0
125.0,Diego Trujillo,2421.0,50.0,91.0,86.0,56.0,51.0,66.0,35.0,59.0,4.0,205.0,88.0,668.0,685.0,270.0,4.0,3.0
126.0,Fernando Daniel Hernández Sánchez,2423.0,291.0,165.0,76.0,157.0,121.0,167.0,29.0,59.0,165.0,42.0,142.0,146.0,685.0,171.0,4.0,3.0
127.0,Jaime Tadeo Perez Cardona,2431.0,370.0,350.0,192.0,179.0,167.0,199.0,35.0,27.0,355.0,32.0,146.0,206.0,54.0,112.0,4.0,3.0
128.0,Eduardo André Carreón Magallanes,2461.0,367.0,119.0,211.0,224.0,159.0,199.0,35.0,59.0,237.0,94.0,198.0,215.0,219.0,118.0,4.0,3.0
129.0,Mauricio Ademar Carlos Avila,2477.0,222.0,566.0,112.0,128.0,97.0,130.0,11.0,36.0,88.0,205.0,185.0,178.0,242.0,270.0,4.0,3.0
130.0,Mario Valverde Mariscal,2502.0,138.0,155.0,216.0,281.0,238.0,199.0,35.0,59.0,163.0,205.0,169.0,93.0,274.0,270.0,4.0,3.0
131.0,Eric Omar Contreras Juarez,2516.0,193.0,129.0,225.0,501.0,238.0,199.0,35.0,59.0,386.0,205.0,138.0,27.0,159.0,15.0,4.0,3.0
132.0,Luis Roberto Franco Esquivel,2521.0,276.0,52.0,295.0,182.0,175.0,159.0,35.0,59.0,116.0,205.0,299.0,82.0,309.0,270.0,4.0,3.0
133.0,Nestor Alberto Ruiz Méndez,2536.0,361.0,195.0,301.0,354.0,166.0,199.0,35.0,59.0,304.0,112.0,231.0,13.0,143.0,56.0,4.0,3.0
134.0,Christofer Alejandro Aguirre Robledo,2549.0,277.0,359.0,37.0,71.0,60.0,55.0,35.0,59.0,238.0,205.0,389.0,242.0,245.0,270.0,4.0,3.0
135.0,Axel Adad Mercado Reyes,2563.0,196.0,467.0,115.0,75.0,238.0,199.0,35.0,59.0,131.0,205.0,268.0,161.0,137.0,270.0,4.0,3.0
135.0,Roberto Jeronimo Elizalde Zavala,2563.0,394.0,227.0,210.0,183.0,145.0,199.0,35.0,59.0,414.0,205.0,114.0,173.0,139.0,59.0,4.0,3.0
137.0,David Alberto García Moreno,2578.0,172.0,490.0,68.0,105.0,61.0,38.0,35.0,59.0,299.0,205.0,389.0,246.0,134.0,270.0,4.0,3.0
138.0,Diego Antonio Gualajara García,2579.0,289.0,213.0,191.0,231.0,238.0,199.0,35.0,59.0,203.0,205.0,148.0,166.0,125.0,270.0,4.0,3.0
139.0,Jesús Alejandro Serna Villanueva,2583.0,220.0,297.0,135.0,127.0,84.0,199.0,35.0,59.0,212.0,52.0,389.0,393.0,104.0,270.0,4.0,3.0
140.0,Juan Pablo García Miranda,2584.0,43.0,325.0,207.0,173.0,153.0,166.0,35.0,59.0,165.0,205.0,389.0,110.0,277.0,270.0,4.0,3.0
141.0,Pablo Nava,2598.0,110.0,307.0,293.0,349.0,238.0,199.0,35.0,59.0,39.0,205.0,389.0,252.0,43.0,73.0,4.0,3.0
142.0,Luis Daniel Rodríguez Romo,2609.0,127.0,305.0,125.0,163.0,238.0,199.0,35.0,59.0,185.0,205.0,306.0,175.0,210.0,270.0,4.0,3.0
143.0,Manuel Alejandro Roman Salgado,2624.0,445.0,417.0,229.0,302.0,238.0,199.0,35.0,43.0,120.0,50.0,250.0,213.0,28.0,48.0,4.0,3.0
144.0,Yannick Tonatiuh Napsuciale Heredia,2635.0,180.0,179.0,90.0,237.0,172.0,184.0,13.0,59.0,243.0,205.0,240.0,311.0,336.0,179.0,4.0,3.0
145.0,Javier Garza Pedraza,2640.0,238.0,179.0,319.0,249.0,238.0,199.0,35.0,59.0,87.0,20.0,389.0,229.0,183.0,209.0,4.0,3.0
146.0,Ian Yazid Zavala Lopez,2644.0,232.0,107.0,355.0,501.0,132.0,199.0,35.0,59.0,271.0,57.0,389.0,162.0,83.0,55.0,4.0,3.0
147.0,José Pablo Palma Becerril,2660.0,250.0,8.0,184.0,276.0,238.0,199.0,35.0,59.0,222.0,205.0,309.0,151.0,247.0,270.0,4.0,3.0
148.0,Eric Rios Sánchez,2668.0,159.0,36.0,241.0,491.0,119.0,106.0,35.0,59.0,117.0,205.0,152.0,355.0,445.0,141.0,4.0,3.0
149.0,Isaac Sánchez Aguilar,2678.0,104.0,25.0,363.0,326.0,238.0,199.0,35.0,59.0,106.0,205.0,389.0,136.0,216.0,270.0,4.0,3.0
150.0,Gregorio Missael Lopez Sanchez,2680.0,205.0,353.0,138.0,81.0,139.0,165.0,35.0,36.0,345.0,205.0,320.0,174.0,207.0,270.0,4.0,3.0
151.0,Hugo Andrés Morales Díaz,2683.0,321.0,207.0,316.0,330.0,238.0,199.0,27.0,59.0,312.0,205.0,260.0,66.0,75.0,61.0,4.0,3.0
152.0,Gerardo Villavicencio Gutierrez,2689.0,212.0,291.0,30.0,118.0,110.0,131.0,35.0,59.0,195.0,179.0,117.0,505.0,442.0,258.0,4.0,3.0
153.0,Daniel Giovanni Martínez Sandoval,2696.0,354.0,232.0,278.0,239.0,207.0,199.0,35.0,59.0,178.0,205.0,154.0,151.0,170.0,228.0,4.0,3.0
154.0,Miguel Castillo Barajas,2719.0,152.0,172.0,307.0,258.0,188.0,199.0,35.0,59.0,325.0,205.0,389.0,113.0,40.0,270.0,4.0,3.0
155.0,Christopher Murillo Reyes,2720.0,460.0,335.0,312.0,189.0,134.0,57.0,35.0,59.0,287.0,100.0,207.0,237.0,31.0,270.0,4.0,3.0
