Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf
152.0,Paul Aurednik,991.0,118.0,153.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,150.0,93.0,38.0,3.0
154.0,Hannes Haselgruber,997.0,157.0,128.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,142.0,93.0,38.0,3.0
155.0,Matthias Ebner,1000.0,160.0,120.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,150.0,93.0,38.0,3.0
156.0,Julian Géza Jägerndorfer,1006.0,155.0,131.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,150.0,93.0,38.0,3.0
157.0,Wolfgang Weißl,1017.0,167.0,132.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,148.0,93.0,38.0,3.0
158.0,Maximilian Danner,1018.0,161.0,137.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,150.0,93.0,38.0,3.0
159.0,David Lindner,1023.0,86.0,217.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,150.0,93.0,38.0,3.0
160.0,Jana-Sophie Helml,1028.0,192.0,165.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,101.0,93.0,38.0,3.0
160.0,Moritz Wittek Saltzberg,1028.0,174.0,217.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,67.0,93.0,38.0,3.0
162.0,Leon Domazetovski,1030.0,166.0,188.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,131.0,68.0,38.0,3.0
162.0,Paul Lehner,1030.0,107.0,217.0,99.0,58.0,40.0,30.0,13.0,15.0,89.0,34.0,44.0,150.0,93.0,38.0,3.0
164.0,Jimmy Lang,1031.0,162.0,149.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,150.0,93.0,38.0,3.0
164.0,Timon Fischer,1031.0,134.0,182.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,146.0,92.0,38.0,3.0
166.0,Samuel Hrubi,1032.0,123.0,217.0,99.0,58.0,40.0,30.0,13.0,15.0,75.0,34.0,44.0,150.0,93.0,38.0,3.0
167.0,Sebastian Reiterer,1033.0,236.0,177.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,77.0,66.0,38.0,3.0
168.0,Jonathan Gutenthaler,1037.0,201.0,180.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,86.0,93.0,38.0,3.0
168.0,Simon Kienreich,1037.0,203.0,161.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,125.0,71.0,38.0,3.0
170.0,Nikolas Žnidarko,1039.0,200.0,169.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,107.0,86.0,38.0,3.0
171.0,Christoph Grammel,1042.0,105.0,217.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,150.0,93.0,38.0,3.0
172.0,Jakob Drescher,1047.0,156.0,171.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,150.0,93.0,38.0,3.0
173.0,Alexandru Hegheduș,1049.0,219.0,145.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,115.0,93.0,38.0,3.0
174.0,Lukas Katter,1051.0,114.0,217.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,150.0,93.0,38.0,3.0
175.0,Gudrun Lang,1052.0,133.0,199.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,150.0,93.0,38.0,3.0
176.0,Bernd Somitsch,1055.0,187.0,148.0,99.0,58.0,40.0,30.0,13.0,15.0,103.0,34.0,44.0,150.0,93.0,38.0,3.0
