Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,555bf
132.0,August Jacoby Klemmensen,1575.0,109.0,154.0,148.0,144.0,70.0,49.0,21.0,39.0,157.0,89.0,105.0,88.0,303.0,92.0,4.0,3.0
133.0,Clara Bjerre Skov,1583.0,152.0,191.0,238.0,138.0,70.0,49.0,21.0,27.0,150.0,27.0,80.0,247.0,94.0,92.0,4.0,3.0
134.0,Magnus Farré Emmervadt Jensen,1599.0,70.0,69.0,142.0,144.0,70.0,49.0,21.0,39.0,110.0,89.0,74.0,281.0,342.0,92.0,4.0,3.0
135.0,Alex Tilgreen Mogensen,1606.0,138.0,60.0,189.0,144.0,70.0,49.0,21.0,39.0,156.0,89.0,105.0,105.0,342.0,92.0,4.0,3.0
136.0,Lauritz Leer,1608.0,123.0,13.0,238.0,144.0,70.0,49.0,21.0,39.0,214.0,89.0,105.0,62.0,342.0,92.0,4.0,3.0
137.0,William Walsted Tjellesen,1619.0,156.0,153.0,238.0,144.0,70.0,49.0,21.0,39.0,214.0,89.0,105.0,159.0,83.0,92.0,4.0,3.0
138.0,Frederik Hansen,1621.0,139.0,147.0,175.0,144.0,70.0,49.0,21.0,39.0,214.0,89.0,105.0,237.0,93.0,92.0,4.0,3.0
139.0,Bertram Mejsig Dissing,1626.0,204.0,144.0,238.0,144.0,70.0,49.0,21.0,39.0,139.0,89.0,105.0,136.0,149.0,92.0,4.0,3.0
140.0,Valdemar Hannibal Milthers,1631.0,39.0,115.0,80.0,144.0,70.0,49.0,21.0,39.0,81.0,89.0,29.0,447.0,329.0,92.0,4.0,3.0
141.0,Thomas Granhøj Dam,1642.0,195.0,172.0,103.0,98.0,54.0,44.0,21.0,17.0,214.0,89.0,105.0,197.0,249.0,77.0,4.0,3.0
142.0,Thilde Hesselholt,1647.0,269.0,152.0,238.0,144.0,70.0,49.0,21.0,39.0,214.0,89.0,105.0,147.0,67.0,36.0,4.0,3.0
143.0,Oscar Munkholm Roth,1648.0,216.0,164.0,172.0,144.0,70.0,49.0,21.0,39.0,214.0,89.0,86.0,198.0,87.0,92.0,4.0,3.0
144.0,Theodor Boaz Pedersen,1670.0,198.0,240.0,110.0,93.0,46.0,49.0,21.0,39.0,214.0,89.0,105.0,215.0,174.0,70.0,4.0,3.0
145.0,Mikkel Waaben Hertz,1671.0,256.0,246.0,123.0,109.0,70.0,49.0,21.0,39.0,195.0,89.0,76.0,135.0,164.0,92.0,4.0,3.0
146.0,Tristan Hesselholt,1678.0,280.0,111.0,168.0,144.0,70.0,49.0,21.0,39.0,214.0,89.0,105.0,168.0,172.0,41.0,4.0,3.0
147.0,Lucas Ferslev Jensen,1679.0,194.0,227.0,124.0,144.0,70.0,49.0,21.0,39.0,214.0,89.0,105.0,257.0,47.0,92.0,4.0,3.0
148.0,Johannes Stensborg Jakobsen,1684.0,182.0,219.0,224.0,144.0,70.0,49.0,21.0,39.0,102.0,89.0,105.0,207.0,134.0,92.0,4.0,3.0
148.0,Ulrik Funder Carstensen,1684.0,118.0,116.0,117.0,144.0,70.0,49.0,21.0,39.0,154.0,89.0,105.0,416.0,147.0,92.0,4.0,3.0
150.0,Louis Barbry,1687.0,175.0,134.0,238.0,144.0,70.0,49.0,21.0,39.0,96.0,89.0,105.0,86.0,342.0,92.0,4.0,3.0
151.0,Elias Poulsen,1698.0,66.0,209.0,74.0,58.0,70.0,49.0,21.0,39.0,214.0,73.0,105.0,326.0,295.0,92.0,4.0,3.0
152.0,August Hector Løye Rindom,1707.0,117.0,171.0,238.0,144.0,70.0,49.0,21.0,39.0,147.0,89.0,105.0,76.0,342.0,92.0,4.0,3.0
153.0,Pelle Sveistrup,1721.0,206.0,141.0,238.0,144.0,70.0,49.0,21.0,39.0,132.0,89.0,105.0,137.0,251.0,92.0,4.0,3.0
154.0,Kingston Oriordan,1722.0,204.0,201.0,178.0,144.0,70.0,49.0,21.0,39.0,146.0,89.0,105.0,162.0,215.0,92.0,4.0,3.0
155.0,Oliver Bo,1723.0,283.0,214.0,238.0,144.0,70.0,49.0,21.0,39.0,214.0,89.0,105.0,66.0,92.0,92.0,4.0,3.0
156.0,Pelle Engberg Eiriksson,1727.0,174.0,142.0,238.0,144.0,70.0,49.0,21.0,39.0,112.0,89.0,105.0,277.0,168.0,92.0,4.0,3.0
157.0,Klaus Andersen,1732.0,235.0,198.0,214.0,141.0,70.0,49.0,21.0,39.0,199.0,9.0,105.0,129.0,224.0,92.0,4.0,3.0
158.0,Oliver Lundø Jensen,1743.0,127.0,193.0,96.0,83.0,70.0,49.0,5.0,39.0,121.0,89.0,105.0,425.0,312.0,22.0,4.0,3.0
159.0,Alan Brandt Lynge,1751.0,55.0,120.0,63.0,89.0,70.0,49.0,21.0,39.0,90.0,89.0,105.0,520.0,342.0,92.0,4.0,3.0
160.0,Sofus Birk Arnbjerg,1752.0,157.0,178.0,238.0,144.0,70.0,49.0,21.0,39.0,214.0,89.0,105.0,169.0,180.0,92.0,4.0,3.0
161.0,Stefan Micheelsen,1760.0,143.0,189.0,181.0,123.0,70.0,49.0,21.0,39.0,166.0,89.0,105.0,144.0,342.0,92.0,4.0,3.0
