Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf
131.0,John David L. Olesco,2875.0,56.0,124.0,129.0,484.0,146.0,108.0,53.0,43.0,64.0,132.0,322.0,150.0,840.0,222.0,2.0
132.0,Sebastian Silva,2880.0,474.0,45.0,382.0,484.0,146.0,108.0,53.0,43.0,253.0,132.0,322.0,266.0,106.0,64.0,2.0
133.0,Xander Louis Gasparillo,2888.0,179.0,367.0,300.0,484.0,146.0,108.0,53.0,43.0,303.0,132.0,322.0,45.0,182.0,222.0,2.0
134.0,Jamila Raine C. Espiritu,2904.0,96.0,37.0,938.0,484.0,146.0,108.0,53.0,43.0,150.0,132.0,322.0,78.0,93.0,222.0,2.0
135.0,Durben Joun Virtucio,2907.0,79.0,370.0,68.0,30.0,146.0,46.0,53.0,43.0,93.0,132.0,125.0,658.0,840.0,222.0,2.0
136.0,Rusty Louis Domingo,2909.0,311.0,442.0,139.0,219.0,96.0,63.0,53.0,43.0,303.0,132.0,12.0,564.0,310.0,220.0,2.0
137.0,Wonder Dygico,2916.0,25.0,12.0,29.0,21.0,36.0,108.0,23.0,43.0,42.0,132.0,123.0,1670.0,428.0,222.0,2.0
138.0,Emmanuel Toribio,2942.0,253.0,211.0,119.0,186.0,146.0,108.0,53.0,43.0,168.0,132.0,322.0,137.0,840.0,222.0,2.0
139.0,Khayll Paolo Sandukan,2957.0,28.0,49.0,202.0,484.0,146.0,108.0,53.0,43.0,87.0,132.0,322.0,239.0,840.0,222.0,2.0
140.0,Joel Del Pilar,2966.0,129.0,218.0,236.0,484.0,146.0,108.0,53.0,43.0,317.0,132.0,190.0,581.0,195.0,132.0,2.0
141.0,Nikole John Dela Rosa,2967.0,391.0,72.0,242.0,484.0,146.0,108.0,53.0,43.0,238.0,132.0,322.0,120.0,392.0,222.0,2.0
142.0,Richard Espinosa,2982.0,564.0,735.0,138.0,218.0,146.0,108.0,25.0,6.0,289.0,100.0,9.0,296.0,124.0,222.0,2.0
143.0,Neil Joseph D. Prudencio,2985.0,182.0,100.0,71.0,59.0,49.0,108.0,53.0,43.0,343.0,132.0,322.0,459.0,840.0,222.0,2.0
144.0,Daniel Bryle V. Carbonel,3001.0,428.0,384.0,279.0,484.0,146.0,108.0,53.0,43.0,281.0,132.0,322.0,159.0,96.0,84.0,2.0
145.0,Chrisgel G. Tubianosa,3002.0,554.0,218.0,439.0,291.0,146.0,108.0,53.0,43.0,569.0,8.0,139.0,121.0,89.0,222.0,2.0
146.0,Wilfredo Bughao Jr.,3014.0,538.0,375.0,296.0,228.0,146.0,108.0,53.0,43.0,270.0,132.0,133.0,368.0,100.0,222.0,2.0
147.0,John Paul Custodio,3020.0,547.0,61.0,580.0,358.0,136.0,103.0,50.0,17.0,334.0,18.0,180.0,181.0,371.0,82.0,2.0
148.0,Clarence Kinsey G. Orozco,3045.0,501.0,768.0,230.0,178.0,146.0,108.0,53.0,43.0,359.0,132.0,158.0,177.0,129.0,61.0,2.0
149.0,Edrian Miguel Capistrano,3058.0,43.0,60.0,401.0,484.0,146.0,108.0,53.0,43.0,137.0,132.0,322.0,65.0,840.0,222.0,2.0
149.0,Martin Angelo Damasin,3058.0,158.0,10.0,607.0,361.0,146.0,108.0,53.0,43.0,173.0,132.0,322.0,685.0,127.0,131.0,2.0
151.0,Lorenzo T. Ubongen,3060.0,174.0,232.0,105.0,89.0,66.0,108.0,53.0,43.0,32.0,76.0,45.0,1670.0,252.0,113.0,2.0
152.0,Milbert Ray Sasi,3082.0,474.0,148.0,192.0,204.0,146.0,108.0,53.0,43.0,663.0,132.0,153.0,155.0,387.0,222.0,2.0
153.0,Mark Luigi Huyaban,3110.0,50.0,498.0,265.0,192.0,146.0,108.0,53.0,43.0,20.0,132.0,322.0,217.0,840.0,222.0,2.0
154.0,Sandro Kyle Alcala,3119.0,261.0,203.0,306.0,259.0,146.0,108.0,53.0,43.0,523.0,132.0,322.0,167.0,372.0,222.0,2.0
155.0,Mark Allen Baruc,3127.0,44.0,77.0,248.0,484.0,146.0,108.0,53.0,43.0,58.0,132.0,322.0,348.0,840.0,222.0,2.0
156.0,Josh Ezra Parpa,3130.0,89.0,104.0,735.0,484.0,146.0,108.0,53.0,43.0,161.0,132.0,322.0,261.0,369.0,121.0,2.0
157.0,Renz Alexander Lumban,3137.0,64.0,78.0,103.0,484.0,146.0,108.0,53.0,43.0,19.0,132.0,322.0,521.0,840.0,222.0,2.0
158.0,Alexander Igay Julio,3139.0,111.0,174.0,564.0,484.0,146.0,108.0,53.0,43.0,166.0,132.0,322.0,344.0,268.0,222.0,2.0
159.0,Russel Bocalbos,3157.0,980.0,377.0,340.0,262.0,99.0,77.0,53.0,43.0,430.0,49.0,184.0,152.0,65.0,44.0,2.0
160.0,Lundrin Achas,3180.0,187.0,177.0,533.0,414.0,146.0,108.0,53.0,43.0,208.0,132.0,21.0,94.0,840.0,222.0,2.0
161.0,Leo Borromeo,3186.0,1.0,2.0,1.0,24.0,146.0,108.0,53.0,43.0,2.0,132.0,322.0,1288.0,840.0,222.0,2.0
162.0,Ralph Danielle P. Amparo,3198.0,375.0,40.0,83.0,159.0,121.0,108.0,53.0,43.0,310.0,132.0,189.0,557.0,804.0,222.0,2.0
163.0,Josh Patrick Buatis,3206.0,902.0,291.0,212.0,194.0,146.0,108.0,53.0,43.0,484.0,132.0,322.0,109.0,125.0,83.0,2.0
164.0,Cel Adriane Lalo,3210.0,428.0,377.0,143.0,42.0,21.0,16.0,53.0,43.0,506.0,116.0,87.0,609.0,545.0,222.0,2.0
