Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,333mbf
115.0,Bivek Rayamajhi,724.0,72.0,160.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,130.0,70.0,21.0,2.0,5.0
116.0,Rijul Shrestha,725.0,162.0,102.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,99.0,70.0,21.0,2.0,5.0
117.0,Devanshu Ladsaria,726.0,143.0,161.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,67.0,63.0,21.0,2.0,5.0
118.0,Ayush Joshi,728.0,129.0,101.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,136.0,70.0,21.0,2.0,5.0
119.0,Sandip Shrestha,735.0,52.0,185.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,136.0,70.0,21.0,2.0,5.0
120.0,Swornim Shrestha,736.0,170.0,164.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,40.0,70.0,21.0,2.0,5.0
121.0,Dipesh Tandukar,737.0,194.0,145.0,63.0,27.0,8.0,4.0,13.0,15.0,80.0,9.0,25.0,65.0,61.0,21.0,2.0,5.0
122.0,Aryan Soni Chaudhary,738.0,171.0,185.0,57.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,31.0,70.0,21.0,2.0,5.0
123.0,Sairus Adhikari,739.0,199.0,128.0,68.0,27.0,8.0,4.0,13.0,15.0,85.0,9.0,25.0,75.0,55.0,21.0,2.0,5.0
124.0,Bijan Regmi,741.0,158.0,85.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,136.0,70.0,21.0,2.0,5.0
125.0,Utsav Manandhar,746.0,105.0,143.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,136.0,70.0,21.0,2.0,5.0
126.0,Sanjog Basnet,748.0,86.0,185.0,68.0,27.0,8.0,4.0,13.0,15.0,74.0,9.0,25.0,136.0,70.0,21.0,2.0,5.0
127.0,Ganesh Poudel,749.0,142.0,148.0,61.0,27.0,8.0,4.0,13.0,15.0,88.0,9.0,25.0,136.0,45.0,21.0,2.0,5.0
127.0,Dipesh Humagain,749.0,119.0,140.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,136.0,62.0,21.0,2.0,5.0
129.0,Samyek Lal Shrestha,751.0,232.0,126.0,68.0,27.0,8.0,4.0,13.0,15.0,92.0,9.0,25.0,56.0,48.0,21.0,2.0,5.0
130.0,Anurag Lamsal,753.0,70.0,185.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,136.0,70.0,21.0,2.0,5.0
131.0,Aayush Pokharel,754.0,186.0,94.0,55.0,27.0,8.0,4.0,13.0,15.0,84.0,9.0,25.0,136.0,70.0,21.0,2.0,5.0
132.0,Ronish Barahi,756.0,73.0,185.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,136.0,70.0,21.0,2.0,5.0
133.0,Avinash Gyawali,757.0,74.0,185.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,136.0,70.0,21.0,2.0,5.0
133.0,Bikram Lama,757.0,173.0,86.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,136.0,70.0,21.0,2.0,5.0
133.0,Zoell Tshering Lhomi,757.0,228.0,98.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,85.0,54.0,21.0,2.0,5.0
136.0,Anjan Khadka,758.0,215.0,93.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,136.0,22.0,21.0,2.0,5.0
136.0,Birat Shrestha,758.0,181.0,79.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,136.0,70.0,21.0,2.0,5.0
138.0,Rohan Khadka,759.0,206.0,185.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,14.0,70.0,13.0,2.0,5.0
139.0,Sanjaya Nepal,760.0,77.0,185.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,136.0,70.0,21.0,2.0,5.0
139.0,Bishal Tamang,760.0,213.0,60.0,68.0,27.0,8.0,4.0,13.0,15.0,95.0,9.0,25.0,136.0,59.0,21.0,2.0,5.0
