Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,333mbf
196.0,Samuel Alfredo Aguilar Noronha,814.0,175.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,31.0,2.0,5.0
196.0,Filipe Rijo,814.0,209.0,145.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
198.0,Tiago Estarreja,818.0,203.0,158.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,79.0,49.0,32.0,2.0,5.0
199.0,Lucas Martins,819.0,179.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
200.0,Celina Cheng Ye,821.0,202.0,159.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
201.0,Sara Martins,822.0,212.0,152.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,80.0,49.0,32.0,2.0,5.0
202.0,Afonso Sanches,824.0,184.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
203.0,Nicolau Amorim,826.0,244.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,24.0,49.0,32.0,2.0,5.0
203.0,Francisco Parra,826.0,186.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
205.0,Manuel Galrinho,827.0,187.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
205.0,Hugo Gil Fernandes Silva,827.0,220.0,173.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,10.0,28.0,68.0,38.0,32.0,2.0,5.0
207.0,Ana Rita Ferreira Mateus,828.0,207.0,161.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
207.0,Miguel Santos,828.0,217.0,151.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
209.0,João Pais,830.0,190.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
210.0,Maria Rita Lima,832.0,223.0,149.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
210.0,Nádia Sofia Cidade Ribeiro,832.0,205.0,167.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
212.0,Jimmie Lin,834.0,208.0,166.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
212.0,Tomas Bentinho Ferreira,834.0,204.0,170.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
214.0,Alex Baptista-Coelho,835.0,211.0,164.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
215.0,Gabriel Conceição,840.0,200.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
216.0,Pedro Figueiredo,841.0,219.0,162.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
216.0,Gabriel Guina Coutinho,841.0,201.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
218.0,Pedro Fausto Mestre da Silva Cruz,844.0,216.0,168.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
219.0,Tiago Alfredo Lopes Rocha,846.0,206.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
220.0,Laura García Mendes,847.0,214.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,4.0,28.0,82.0,49.0,32.0,2.0,5.0
221.0,Sérgio Jorge Proença Ribeiro,850.0,210.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
222.0,Miguel Loureiro,851.0,215.0,176.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
223.0,Vasco Varela,853.0,213.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
224.0,Cristina Cunha,857.0,222.0,178.0,106.0,33.0,12.0,8.0,12.0,10.0,69.0,9.0,28.0,82.0,49.0,32.0,2.0,5.0
224.0,Pablo Alexandre Rocha Couñago,857.0,225.0,172.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
226.0,José Magalhães,858.0,218.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
227.0,Gonçalo Paiva Gouveia,859.0,230.0,169.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
228.0,Guilherme João Sequeira Outor Monteiro,861.0,221.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
229.0,Gonçalo Matias Santos,864.0,224.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
230.0,António Lavradio,866.0,226.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
231.0,Cátia Hedin,867.0,233.0,174.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
231.0,João Tavares,867.0,227.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
233.0,Ivo Hamard,868.0,228.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
234.0,Bruno Filipe Monteiro Casanova,869.0,229.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
235.0,Joana Amaral,871.0,231.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
236.0,David McAlister,872.0,232.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
237.0,Paulo Ramos,874.0,237.0,177.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
237.0,Gilberto Junior De Sousa Silva,874.0,234.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
239.0,Catarina Jacinto,875.0,235.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
240.0,Tiago Pereira,876.0,236.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
241.0,Matilde Cruz,878.0,238.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
241.0,Tiago Santos,878.0,239.0,179.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
243.0,Antonio Saraiva,879.0,244.0,175.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
244.0,Paulo Amaral,880.0,240.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
245.0,Manuel Orvalho,881.0,241.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
246.0,Luís Ribães Monteiro,882.0,242.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
246.0,Daniel Lisienko,882.0,244.0,180.0,105.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
248.0,Angélica Araújo,883.0,243.0,180.0,107.0,33.0,12.0,8.0,12.0,10.0,69.0,11.0,28.0,82.0,49.0,32.0,2.0,5.0
