Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1
132.0,Asser Mohamed Tantawy,572.0,75.0,177.0,65.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,96.0,33.0,13.0
133.0,Hassan Eissa,577.0,147.0,138.0,61.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,72.0,33.0,13.0
134.0,Hassan Sherif Metawe,580.0,83.0,177.0,65.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,96.0,33.0,13.0
135.0,Ashraf Hany Ali,581.0,84.0,177.0,65.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,96.0,33.0,13.0
136.0,Adam Ehab Eid,582.0,138.0,124.0,65.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,96.0,33.0,13.0
137.0,Yasin Kashmiry,585.0,88.0,177.0,65.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,96.0,33.0,13.0
138.0,David Medhat,589.0,136.0,133.0,65.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,96.0,33.0,13.0
139.0,Basel Awady,590.0,144.0,126.0,65.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,96.0,33.0,13.0
140.0,Waddaa Hany Gamal Mahmoud Sharaf,591.0,189.0,93.0,65.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,85.0,33.0,13.0
141.0,Karim Mohamed Mamdouh,592.0,219.0,129.0,65.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,20.0,33.0,13.0
142.0,Jowayria Gamal Dawood,594.0,142.0,132.0,65.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,96.0,33.0,13.0
143.0,Zain Hatem Elrefai,600.0,195.0,155.0,65.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,26.0,33.0,13.0
144.0,Ammar Ashraf Elsheikh,602.0,105.0,177.0,65.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,96.0,33.0,13.0
145.0,Adam Sameh Mohamed,604.0,107.0,177.0,65.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,96.0,33.0,13.0
146.0,Yassin Sherif Ahmed Sharaf El-Din,605.0,222.0,117.0,65.0,17.0,8.0,6.0,3.0,4.0,43.0,5.0,26.0,49.0,27.0,13.0
146.0,Yousef Negm El Din,605.0,108.0,177.0,65.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,96.0,33.0,13.0
148.0,Aseel Elsayed Abd Elfattah,606.0,167.0,139.0,65.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,76.0,33.0,13.0
149.0,Ali Ahmed Ali,609.0,112.0,177.0,65.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,96.0,33.0,13.0
150.0,Youssef Ali,610.0,113.0,177.0,65.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,96.0,33.0,13.0
151.0,Albaraa Hassan,612.0,128.0,177.0,65.0,17.0,8.0,6.0,3.0,4.0,32.0,5.0,26.0,96.0,32.0,13.0
152.0,Ebraam Wadee Nabil Labib,613.0,116.0,177.0,65.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,96.0,33.0,13.0
153.0,Hassan Yasser Soliman,614.0,184.0,122.0,65.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,84.0,33.0,13.0
154.0,Omar Mousa,615.0,184.0,111.0,65.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,96.0,33.0,13.0
154.0,Bassam Ahmed Attia,615.0,118.0,177.0,65.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,96.0,33.0,13.0
156.0,Mohamed Mamdouh Elsherbiny,616.0,214.0,107.0,65.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,71.0,33.0,13.0
157.0,Yara Aymn Nabil,617.0,163.0,134.0,65.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,96.0,33.0,13.0
158.0,Ali Shahin,619.0,122.0,177.0,65.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,96.0,33.0,13.0
159.0,Abdelrahman Ahmed Mohamed Riad,620.0,123.0,177.0,65.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,96.0,33.0,13.0
160.0,Mohammed Abdelsalam Farouk Ragab,621.0,124.0,177.0,65.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,96.0,33.0,13.0
161.0,Youssef Mohamed Alayyat,622.0,125.0,177.0,65.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,96.0,33.0,13.0
162.0,Zeyad Abou Zeid,623.0,157.0,151.0,65.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,91.0,33.0,13.0
162.0,Ziad Ibrahim,623.0,126.0,177.0,65.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,96.0,33.0,13.0
164.0,Hanan Mohammed Elattar,631.0,134.0,177.0,65.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,96.0,33.0,13.0
164.0,Hana Tamer Sophy Mahmoud,631.0,233.0,78.0,65.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,96.0,33.0,13.0
166.0,Omar Mostafa Shamseldin,632.0,135.0,177.0,65.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,96.0,33.0,13.0
167.0,Youssef Aymn Nabil,635.0,172.0,143.0,65.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,96.0,33.0,13.0
168.0,Aleyeldin Ahmed,636.0,139.0,177.0,65.0,17.0,8.0,6.0,3.0,4.0,44.0,5.0,26.0,96.0,33.0,13.0
