Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,333mbf
475.0,Amin-Erdene Altansukh,1927.0,562.0,379.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,444.0,174.0,24.0,2.0
476.0,Nomin-Erdene Ariunbold,1928.0,668.0,553.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,165.0,174.0,24.0,2.0
477.0,Oyu Tselmeg (Цэлмэг Оюу),1932.0,444.0,551.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,395.0,174.0,24.0,2.0
478.0,Anand-Ochir Khangai,1938.0,527.0,399.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,470.0,174.0,24.0,2.0
478.0,Margad Magnaibaatar (Магнайбаатар Маргад),1938.0,181.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
480.0,Enerelt Altangerel,1940.0,487.0,452.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,459.0,174.0,24.0,2.0
481.0,Irmuun Davaadorj (Даваадорж Ирмүүн),1941.0,580.0,488.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,331.0,174.0,24.0,2.0
482.0,Idersaikhan Boldbaatar,1944.0,193.0,664.0,92.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
482.0,Temuulen Odontsatsral,1944.0,675.0,438.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,289.0,174.0,24.0,2.0
484.0,Altansuld Thai Thien (Тхай Тхиен Алтансүлд),1952.0,381.0,546.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,483.0,174.0,24.0,2.0
485.0,Maibayar Demberelsaikhan,1954.0,197.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
485.0,Anujin Batbold (Батболд Анужин),1954.0,353.0,508.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
487.0,Tenvvndelger Batchuluun,1955.0,485.0,470.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,458.0,174.0,24.0,2.0
488.0,Nandin-Erdene Erdene,1957.0,609.0,467.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,339.0,174.0,24.0,2.0
488.0,Enguun Gantulga (Гантулга Энгүүн),1957.0,617.0,444.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,354.0,174.0,24.0,2.0
490.0,Enkh-Erdene Bataa,1959.0,575.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,178.0,174.0,24.0,2.0
491.0,Tugsbayar Bayasgalan,1961.0,447.0,566.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,406.0,174.0,24.0,2.0
492.0,Bazarragchaa Munkhbayar,1964.0,770.0,586.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,66.0,174.0,24.0,2.0
492.0,Nomundari Jigjidsuren,1964.0,431.0,440.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
494.0,Byambasuren,1966.0,506.0,367.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
495.0,Bilguuntugs Baatarchuluun,1968.0,693.0,493.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,250.0,164.0,24.0,2.0
496.0,Tsenguun Khashbaatar,1969.0,232.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,56.0,29.0,30.0,551.0,174.0,24.0,2.0
497.0,Tenuun Erdenebayar,1971.0,512.0,642.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,278.0,171.0,24.0,2.0
497.0,Temuulen Batmunkh (Батмөнх Тэмүүлэн),1971.0,396.0,482.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
499.0,Enkhtsets Enkhtur,1975.0,403.0,494.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,536.0,174.0,24.0,2.0
500.0,Anandbayasal Odkhuu,1977.0,595.0,518.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,322.0,174.0,24.0,2.0
501.0,Tugs-Ochir Gannyam,1982.0,659.0,434.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,347.0,174.0,24.0,2.0
502.0,Enhkbaatar Taivanjargal,1983.0,226.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
503.0,Gereltbilig Enkhbold,1985.0,506.0,386.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
504.0,Javkhaa Erdenetugs,1986.0,229.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
505.0,Yesudei Sukhbat,1989.0,654.0,561.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,232.0,174.0,24.0,2.0
506.0,Anandbazar Buyanjargal (Буянжаргал Анандбазар),1990.0,689.0,555.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,204.0,174.0,24.0,2.0
507.0,Ariunbold Enkh-Amgalan,1992.0,235.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
508.0,Munkh-Od Dambadagva,1993.0,498.0,448.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,505.0,174.0,24.0,2.0
508.0,Dogsom Batbayar,1993.0,252.0,664.0,82.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
508.0,Tanan Otgonbayar,1993.0,586.0,405.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,460.0,174.0,24.0,2.0
511.0,Nyamdelger Sodnomdorj,1994.0,605.0,296.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
511.0,Munkhbileg Sainbileg,1994.0,237.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
511.0,Tushigsaikhan Serdamba,1994.0,560.0,441.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,451.0,174.0,24.0,2.0
511.0,Sodbileg Gunbileg (Гүнбилэг Содбилэг),1994.0,544.0,431.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,477.0,174.0,24.0,2.0
515.0,Michidmaa Bayarmandakh,1995.0,492.0,410.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
516.0,Hukh Ren Hao Timothy Chin Hao,1996.0,239.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
516.0,Chingem Delgersaikhan (Дэлгэрсайхан Чингэм),1996.0,566.0,490.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,398.0,174.0,24.0,2.0
518.0,Khuslen Tsogtsaikhan,2000.0,723.0,456.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,279.0,174.0,24.0,2.0
519.0,Oulen Munkhjargal,2001.0,620.0,413.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,426.0,174.0,24.0,2.0
519.0,Tuguldur Ganzorig,2001.0,244.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
521.0,Misheel Naidandorj,2003.0,621.0,336.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,504.0,174.0,24.0,2.0
522.0,Bolor-Erdene Bat,2004.0,627.0,538.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,297.0,174.0,24.0,2.0
523.0,Anar Amarsanaa,2006.0,469.0,444.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
523.0,Nyambogd Ankhbayar,2006.0,400.0,513.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
525.0,Munkhkhuslen Tuvshinbayar,2008.0,513.0,486.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,467.0,174.0,24.0,2.0
525.0,Ganbaatar Duurenjargal,2008.0,251.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
527.0,Gantigmaa Ulziiburen,2010.0,647.0,570.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,251.0,174.0,24.0,2.0
528.0,Anudari Tuyatsetseg (Туяацэцэг Анударь),2013.0,604.0,485.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,382.0,174.0,24.0,2.0
529.0,Munkhbayar Bayarbileg,2017.0,260.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
530.0,Tsengel Battur,2018.0,261.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
531.0,Usukhbayar Tumurbaatar (Төмөрбаатар Өсөхбаяр),2020.0,736.0,451.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,291.0,174.0,24.0,2.0
532.0,Khuslen Batbold,2022.0,550.0,507.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,423.0,174.0,24.0,2.0
533.0,Otgonsaikhan Batgerel,2023.0,677.0,434.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,370.0,174.0,24.0,2.0
534.0,Luvsambazar Javkhlan (Жавхлан Лувсанбазар),2028.0,558.0,552.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,376.0,174.0,24.0,2.0
535.0,Erkhjargal Ganbadrakh,2029.0,462.0,592.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,433.0,174.0,24.0,2.0
536.0,Badruun Ishbayar (Ишбаяр Бадруун),2030.0,801.0,479.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,208.0,174.0,24.0,2.0
536.0,Sodbileg Battushig,2030.0,679.0,606.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,203.0,174.0,24.0,2.0
538.0,Munkhmandakh Ulziijargal,2033.0,534.0,406.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
539.0,Munkh-Erdene Munkhsukh,2035.0,278.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
540.0,Sugarragchaa Bayarsaikhan,2038.0,499.0,446.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
541.0,Dalaibayar Orkhonbayar,2042.0,532.0,417.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
542.0,Oyunsuvd Undrakh-Erdene,2043.0,563.0,387.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
543.0,Dulguun Ulziitaivan,2044.0,706.0,480.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,363.0,127.0,24.0,2.0
544.0,Khuslen Lkhagvadorj,2045.0,801.0,499.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,253.0,124.0,24.0,2.0
545.0,Ochbadrakh Bayanmunkh (Баянмөнх Очбадрах),2046.0,603.0,576.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,325.0,174.0,24.0,2.0
545.0,Bodimunkhnaran Odmagnai,2046.0,748.0,525.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,231.0,174.0,24.0,2.0
547.0,Elbeg Batsaikhan,2048.0,503.0,502.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,501.0,174.0,24.0,2.0
547.0,Sanchir Lhagvadorj,2048.0,584.0,537.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,385.0,174.0,24.0,2.0
549.0,Bat-Orgil Byambasuren,2049.0,671.0,483.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,409.0,118.0,24.0,2.0
550.0,Orgil Bayan-Ulzii,2052.0,524.0,511.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,475.0,174.0,24.0,2.0
551.0,Batirkhan Berdibek,2055.0,392.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,457.0,174.0,24.0,2.0
551.0,Shaariibuu Enkh-Amgalan,2055.0,298.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
553.0,Minkhai Erdenepurev (Эрдэнэпүрэв Минхай),2056.0,299.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
553.0,Amirlan Battulga (Баттулга Амирлан),2056.0,569.0,472.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,473.0,174.0,24.0,2.0
555.0,Temuulen Ulambayar,2057.0,300.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
556.0,Enkhnaran Ganzorig,2058.0,510.0,462.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,544.0,174.0,24.0,2.0
557.0,Khasbilegt Tserenbyamba,2062.0,305.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
558.0,Todsetsen Gunbileg,2064.0,644.0,327.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
559.0,Munkhtsatsral Munkhbat,2065.0,538.0,501.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,484.0,174.0,24.0,2.0
560.0,Anand Byambatseren,2066.0,535.0,512.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,485.0,166.0,24.0,2.0
561.0,Amartuvshin Javhlan,2068.0,311.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
562.0,Irmuun Altansaikhan,2070.0,461.0,522.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,545.0,174.0,24.0,2.0
563.0,Dawaachoijid Jargalsaikhan,2072.0,582.0,474.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,474.0,174.0,24.0,2.0
564.0,Undram Shijir (Шижир Ундрам),2073.0,738.0,622.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,171.0,174.0,24.0,2.0
564.0,Misheel Ganzorig (Ганзориг Мишээл),2073.0,742.0,449.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,340.0,174.0,24.0,2.0
566.0,Enkhmandakh Choibalsan,2080.0,588.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,286.0,174.0,24.0,2.0
566.0,Erdembolor Batsukh,2080.0,536.0,516.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,486.0,174.0,24.0,2.0
568.0,Belgudei Bazarvaani (Базарваань Бэлгүдэй),2081.0,452.0,536.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
569.0,Belgutei Undur-Orgil,2082.0,460.0,529.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
570.0,Khanbold Gombodorj,2086.0,329.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
571.0,Misheel Gansukh (Гансүх Мишээл),2096.0,619.0,524.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,411.0,174.0,24.0,2.0
571.0,Anar Badral,2096.0,488.0,515.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
573.0,Vanchindorj Buyannemekh (Буяннэмэх Ванчиндорж),2097.0,781.0,550.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,224.0,174.0,24.0,2.0
574.0,Khabul Tsog (Цог Хабул),2098.0,341.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
575.0,Khangarid Bazarvaani (Базарваань Хангарьд),2103.0,556.0,454.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
576.0,Bayasgalan Baldandorj,2106.0,651.0,460.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,453.0,174.0,24.0,2.0
577.0,Enguun Battulga,2112.0,685.0,334.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
578.0,Mergenzaya Batmend,2115.0,522.0,604.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,463.0,158.0,24.0,2.0
578.0,Chin-Ukhaan Munkhbayar,2115.0,358.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
580.0,Duurenjargal Altangerel,2116.0,359.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
580.0,Dulguun Batmunkh (Батмөнх Дөлгөөн),2116.0,505.0,520.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,549.0,174.0,24.0,2.0
582.0,Ganbuyan Ganbat,2120.0,631.0,508.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,439.0,174.0,24.0,2.0
582.0,Bat-Erdene Burentugs,2120.0,363.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
584.0,Sondor Och-Erdene (Оч-Эрдэнэ Сондор),2121.0,674.0,573.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,332.0,174.0,24.0,2.0
585.0,Ninjin Davaanyam,2122.0,435.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,481.0,174.0,24.0,2.0
586.0,Munkhtulga Baidrag,2125.0,691.0,341.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
587.0,Amgalan Unursaikhan,2126.0,557.0,476.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
587.0,Tuguldur Enkhtulga (Энхтулга Төгөлдөр),2126.0,369.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
589.0,Batkhusel Batbyamba,2128.0,571.0,464.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
589.0,Uguudei Enkhbold,2128.0,371.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
589.0,Boditsend Sanjaa,2128.0,726.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,196.0,174.0,24.0,2.0
589.0,Anandochir Janchiv,2128.0,501.0,569.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,516.0,174.0,24.0,2.0
593.0,Altangerel Munkhbat,2129.0,502.0,534.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
593.0,Tsenguunee Erdenesuvd,2129.0,757.0,510.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,320.0,174.0,24.0,2.0
595.0,Margad Batzorig,2130.0,660.0,587.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,359.0,156.0,24.0,2.0
596.0,Munkhjin Battogtokh,2133.0,599.0,484.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,508.0,174.0,24.0,2.0
597.0,Baatarsuren Purevsuren,2137.0,380.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
597.0,Batbold Erdenebat,2137.0,801.0,387.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,407.0,174.0,24.0,2.0
599.0,Temuulen Gantulga (Гантулга Тэмүүлэн),2139.0,382.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
600.0,Khuslen Enkhbat,2141.0,618.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,317.0,174.0,24.0,2.0
601.0,Khuslen Lhagwasuren,2142.0,385.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
602.0,Khash-Erdene Ganbat,2146.0,613.0,504.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,487.0,174.0,24.0,2.0
603.0,Jamiyangarav Erdene-Ochir,2147.0,554.0,500.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
603.0,Mergen Battsogt,2147.0,626.0,544.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,448.0,161.0,24.0,2.0
605.0,Darkhansoyombo Naranbaatar,2148.0,590.0,465.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
605.0,Dulguun Munguljin,2148.0,720.0,491.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,421.0,148.0,24.0,2.0
605.0,Tserentogtokh Enkhtsetseg,2148.0,747.0,541.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,318.0,174.0,24.0,2.0
608.0,Bodigerel Gan-Erdene,2152.0,761.0,427.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,475.0,121.0,24.0,2.0
609.0,Tuguldur Ragchaa (Рагчаа Төгөлдөр),2153.0,396.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
609.0,Enerel Sergei,2153.0,561.0,608.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,442.0,174.0,24.0,2.0
611.0,Bat Batamgalan,2158.0,801.0,264.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
611.0,Munkh-Od Khatanzorig,2158.0,704.0,593.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,350.0,143.0,24.0,2.0
613.0,Ariunbuyan Khishigdorj,2160.0,548.0,531.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,539.0,174.0,24.0,2.0
614.0,Ashidbileg Battseren,2162.0,611.0,521.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,488.0,174.0,24.0,2.0
615.0,Emujin Amartuvshin,2165.0,628.0,495.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,500.0,174.0,24.0,2.0
616.0,Lhagva-Ochir Tobuudorj,2168.0,411.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
617.0,Anardari Batdelger,2171.0,597.0,564.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,468.0,174.0,24.0,2.0
618.0,Erdenebat Batbold,2172.0,415.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
619.0,Erkhemzorig Battulga,2176.0,646.0,437.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
619.0,Altanjoloo Gantulga,2176.0,419.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
621.0,Burenjargal Bolortsetseg (Болорцэцэг Бүрэнжаргал),2177.0,565.0,519.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
622.0,Khas Bayartogtokh,2181.0,717.0,371.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
623.0,Purev-Ochir Munkhbayar,2183.0,778.0,645.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,218.0,174.0,24.0,2.0
624.0,Enkhtsag Enkhbaatar (Энхбаатар Энхцаг),2185.0,428.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
624.0,Temuulen Myagmardorj,2185.0,652.0,663.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,328.0,174.0,24.0,2.0
626.0,Namuun Batbold (Батболд Намуун),2186.0,429.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
627.0,Erkhes Ayurzana,2187.0,614.0,601.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,430.0,174.0,24.0,2.0
628.0,Ulziibiligt Davaasuren,2190.0,601.0,496.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
629.0,Zuulun-Egshigt Erdene-Ochir,2193.0,641.0,459.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
630.0,Javkhlantugs Munkhbayar,2195.0,792.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,197.0,174.0,24.0,2.0
630.0,Bathuyag Batbayar,2195.0,438.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
632.0,Erkhembileg Bolor-Erdene (Болор-Эрдэнэ Эрхэмбилэг),2197.0,673.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,318.0,174.0,24.0,2.0
633.0,Altangadas Irmuun,2198.0,688.0,527.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,441.0,174.0,24.0,2.0
634.0,Gurbazar Munkhbat,2203.0,446.0,664.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
635.0,Bukhbat Tugsjargal (Төгсжаргал Бөхбат),2207.0,707.0,556.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,402.0,174.0,24.0,2.0
635.0,Tuguldur Ulziitaivan,2207.0,762.0,603.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,311.0,163.0,24.0,2.0
637.0,Suld Davaadorj,2208.0,572.0,543.0,98.0,51.0,17.0,10.0,21.0,10.0,76.0,29.0,30.0,551.0,174.0,24.0,2.0
