Rank,name,Sum,333,222,444,555,666,777,333bf,333fm,333oh,clock,minx,pyram,skewb,sq1,444bf,333mbf
87.0,Aleksandar Čolović,697.0,148.0,97.0,66.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,70.0,35.0,36.0,2.0,4.0
87.0,Luka Petković,697.0,110.0,57.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,51.0,97.0,36.0,2.0,4.0
89.0,Bogdan Ivanovic,699.0,140.0,118.0,101.0,44.0,16.0,12.0,11.0,13.0,82.0,13.0,41.0,22.0,44.0,36.0,2.0,4.0
89.0,Danilo Lojanica,699.0,75.0,37.0,74.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
91.0,Pavle Pavlović,700.0,26.0,60.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
92.0,Ilija Pejović,707.0,160.0,95.0,80.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,37.0,55.0,35.0,2.0,4.0
93.0,Damir Hasanović,709.0,115.0,78.0,101.0,44.0,16.0,12.0,11.0,13.0,68.0,13.0,41.0,75.0,80.0,36.0,2.0,4.0
94.0,Dragan Okanović,711.0,39.0,157.0,57.0,44.0,16.0,12.0,2.0,13.0,58.0,13.0,41.0,121.0,97.0,36.0,2.0,3.0
95.0,Dejan Grujičić,712.0,78.0,123.0,101.0,44.0,16.0,12.0,11.0,13.0,51.0,13.0,41.0,135.0,32.0,36.0,2.0,4.0
96.0,Luka Milanović,715.0,100.0,77.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,59.0,97.0,36.0,2.0,4.0
96.0,Boško Zeljić,715.0,154.0,29.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,89.0,61.0,36.0,2.0,4.0
98.0,Ognjen Dokic,728.0,137.0,115.0,77.0,44.0,16.0,12.0,11.0,13.0,73.0,13.0,41.0,60.0,74.0,36.0,2.0,4.0
99.0,Luka Milošević,730.0,82.0,133.0,84.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,53.0,97.0,36.0,2.0,4.0
100.0,Aleksa Đurošev,736.0,86.0,109.0,56.0,43.0,16.0,12.0,11.0,13.0,69.0,13.0,41.0,128.0,97.0,36.0,2.0,4.0
101.0,Ognjen Popović,738.0,99.0,25.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
102.0,Luka Martinović,740.0,64.0,128.0,83.0,44.0,16.0,12.0,11.0,13.0,41.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
103.0,Igor Martinovic,742.0,104.0,137.0,76.0,44.0,16.0,12.0,11.0,13.0,63.0,13.0,41.0,88.0,82.0,36.0,2.0,4.0
104.0,Milos Petrovic,755.0,83.0,103.0,63.0,42.0,16.0,12.0,11.0,13.0,84.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
105.0,Nemanja Vasić,757.0,131.0,103.0,78.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,67.0,97.0,36.0,2.0,4.0
106.0,Ognjen Kurtović,758.0,107.0,112.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,60.0,97.0,36.0,2.0,4.0
107.0,Vuk Nešić,761.0,186.0,46.0,101.0,44.0,16.0,12.0,10.0,13.0,89.0,9.0,41.0,111.0,41.0,36.0,2.0,4.0
108.0,Kosta Davčevski,768.0,116.0,88.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,47.0,36.0,2.0,4.0
109.0,Pavle Tomašević,771.0,57.0,100.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
110.0,Filip Grujovic,781.0,159.0,121.0,101.0,40.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,105.0,18.0,36.0,2.0,4.0
111.0,Damir Biga,782.0,93.0,75.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
112.0,Aleksandar Mladenović,783.0,179.0,43.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,82.0,97.0,36.0,2.0,4.0
113.0,Nikola Peković,784.0,193.0,81.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,49.0,79.0,36.0,2.0,4.0
114.0,Tarik Ramadani,788.0,108.0,112.0,92.0,44.0,16.0,12.0,11.0,13.0,52.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
115.0,Milan Stojanović,795.0,163.0,72.0,97.0,44.0,16.0,12.0,11.0,13.0,87.0,13.0,41.0,87.0,97.0,36.0,2.0,4.0
116.0,Vuk Nikolajev,797.0,113.0,90.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,77.0,36.0,2.0,4.0
117.0,Vanja Stepanov,802.0,165.0,142.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,48.0,65.0,36.0,2.0,4.0
118.0,Jegor Mikulaš,803.0,110.0,94.0,101.0,44.0,16.0,12.0,11.0,13.0,74.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
119.0,Darko Babijanović,804.0,118.0,141.0,55.0,39.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,117.0,97.0,36.0,2.0,4.0
119.0,Pavle Smiljanić,804.0,98.0,129.0,75.0,44.0,16.0,12.0,11.0,13.0,79.0,13.0,41.0,134.0,97.0,36.0,2.0,4.0
121.0,Dušan Mrkić,805.0,157.0,140.0,91.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,33.0,94.0,62.0,24.0,2.0,4.0
122.0,Veljko Tornjanski,806.0,134.0,80.0,101.0,44.0,16.0,12.0,11.0,13.0,67.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
123.0,Nikola Milacic,811.0,119.0,111.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,102.0,97.0,36.0,2.0,4.0
124.0,Pavle Misic,816.0,168.0,92.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,120.0,54.0,36.0,2.0,4.0
125.0,Aleksandar Aksentijevic,818.0,129.0,152.0,69.0,34.0,16.0,12.0,11.0,13.0,54.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
126.0,Aleksa Djordjevic,819.0,84.0,202.0,101.0,44.0,16.0,12.0,11.0,13.0,57.0,13.0,41.0,86.0,97.0,36.0,2.0,4.0
126.0,Mihailo Bogdanović,819.0,143.0,62.0,101.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
128.0,Nándor Fekete,820.0,96.0,134.0,101.0,44.0,16.0,12.0,11.0,13.0,71.0,7.0,41.0,135.0,97.0,36.0,2.0,4.0
129.0,Nina Bibovski,824.0,103.0,150.0,90.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,122.0,78.0,36.0,2.0,4.0
130.0,Rudi Kadunic,828.0,128.0,116.0,94.0,44.0,16.0,12.0,11.0,13.0,66.0,13.0,41.0,135.0,97.0,36.0,2.0,4.0
131.0,Mihajlo Bujišić,830.0,158.0,147.0,85.0,44.0,16.0,12.0,11.0,13.0,89.0,13.0,41.0,93.0,66.0,36.0,2.0,4.0
